                    ctW                 ctp                 cpQM                ctei                ctli                cQei                ctZ                 cQlMi               cQl3i               ctG                 ctlTi               cbW                 cpQ3                cptb                cpt                 ctlSi               cQd1                cQd8                cQq11               cQq13               cQQ1                cQq81               cQq83               cQQ8                cQt1                cQt8                cQtQb1              cQtQb8              cQu1                cQu8                ctb1                ctd1                ctd8                ctq1                ctq8                ctt1                ctu1                ctu8                
rwgt401             1.59643963581       54.0287715354       -7.68732761544      -7.91208605947      -8.08610161344      -2.16563978549      1.79246426646       -6.09562689924      -4.50213356111      2.94712447232       0.901809692578      3.25694935674       -13.8250286763      -2.96579702952      -27.9722352567      0.574828234994      61.4864422938       -29.2544750708      -1.40127506695      -24.4943363867      -44.1308769037      46.3853093499       -18.4200593914      -45.3387795763      37.6781541994       22.7639144894       -25.4606978841      -43.3092104342      0.813499652933      49.8183687785       -53.2034572573      -7.62579173968      -19.3710106313      37.4443497854       -3.94642004311      -35.4129835283      -14.0459376345      -32.3431076924      
rwgt402             -0.114386941189     -10.0521135094      -7.58322603024      10.4297525994       -4.49569773244      6.46272821752       2.71147309343       9.83851972806       -3.33587900443      1.74151256327       2.13819944988       1.44533281542       4.34616016899       -14.7934710318      15.3859107656       -10.7502813374      48.6951279908       26.2704462548       9.71406692902       -39.88168798        -1.79592042128      -50.0088944676      -22.6680311885      -26.454205863       41.7289555526       53.0716207307       -59.6341094206      1.38121568589       35.3138490537       -20.8237810525      7.2785708521        61.3649951522       -6.77258250043      -2.08860607035      -2.50335021197      19.0467733092       29.8255075034       -16.3778071818      
rwgt403             1.11919274383       -14.6153665612      30.2062473635       -2.1521549917       -5.32116066844      8.00419982961       -1.58386596305      3.90245215562       -2.03188861494      -2.95426343578      -1.45408870021      -0.224631285389     -4.17425843895      -17.9675256142      -19.054810311       11.2229549271       32.1405917034       14.6714103462       10.3568079405       50.6202647317       9.34294813439       -48.3198458881      15.2200805209       18.0826001821       24.6139123538       -33.3625754445      30.191124088        -47.6115166592      51.2973076004       14.019406049        -40.9862517956      -3.28856297562      -56.4824151893      18.2871231793       -44.212553487       -34.8978761052      43.4016656558       -3.16463576962      
rwgt404             3.00565813862       61.4149159054       -5.91587398087      4.02311065677       10.4122194607       -0.478769725968     -4.28478947399      -5.29180798198      3.00802026689       -2.44966115272      2.47933210304       -2.85899426633      -0.761587149268     -18.9704422499      -11.5045001025      -6.3649709348       -30.9520417965      -42.9681567487      -44.7780979285      -45.0417224282      54.5554264831       20.6082346272       -48.5767976532      -7.58855268418      27.0553923644       -46.0207238991      -5.50040740993      3.63012003823       11.4804718353       -48.2655674967      -32.5927712122      -59.9023743959      13.8026364134       25.8712910144       15.0733119696       42.5963654603       22.2898733068       25.3571305943       
rwgt405             3.94600586411       57.0643197792       4.99055541245       10.0898168864       -4.80542834603      1.259512344         5.03918504093       10.3223681763       2.28398450551       -2.63051913385      -0.323741542365     3.27597175222       -8.80843699975      -20.8740691581      15.7834382186       -0.0383816624433    -38.9864335168      47.9185319835       2.03823244163       -58.5680878298      19.462359548        -1.39565514173      -49.13228882        50.199061453        -59.1743456219      -6.13589608931      -25.3983748294      -19.318008936       25.4143697799       -2.42326791909      -16.727190748       17.3606800938       -48.9110546979      44.212321934        48.734083155        16.8066607647       -8.86032701988      -8.47490869438      
rwgt406             -1.26511353681      20.0659905121       -0.373898227737     2.57053533925       -5.45236561275      7.14284086431       3.32944279057       -4.38911668526      6.72543474875       -1.22799072564      -0.882949791692     6.3155665621        2.48314896015       25.8162430785       -17.676239455       -4.15133207472      39.7820405439       -6.64895049242      -33.5208243026      46.0479904588       54.2414101307       -3.50830451177      -41.8748481769      40.7761556691       43.0649460108       41.0758920583       -47.0886460641      -45.3327493643      -54.974039058       0.0911970026944     53.0962130505       58.3341972923       17.6649006297       25.4044684197       -34.0046212439      14.0757747767       -3.20544361085      -1.22021502762      
rwgt407             4.72639335535       -9.38568841969      13.0200610641       4.7426654742        8.43256442827       2.39116010635       5.29953859954       -0.907727026648     -11.3605385902      -1.86307154701      -2.33557752067      6.33906832682       -4.90624892607      6.88721009503       9.67747113347       -4.58850153258      0.364213717433      -9.08265050155      -13.7152013521      -2.42283246049      -16.6429549927      30.2491802005       -60.1970209586      28.5025939256       40.6319559632       -39.5781468551      -1.54911760756      8.59977582678       26.9601369223       -18.5570500143      20.838618511        -7.58443112669      -49.1252069682      10.5381491774       -56.9601434813      23.5444529576       -40.2849272465      54.6254381274       
rwgt408             -3.71829605203      26.486453903        9.52945608981       6.58407561581       0.00519359573249    2.95546849213       1.53120663006       0.349251723321      2.8507331262        1.37118001938       1.43034301975       -5.83398805026      -10.5559710634      -18.4860326634      -15.3023030584      10.596019307        -50.9961957396      7.82561668392       -20.2374690581      36.5144879593       -50.9636943994      41.817811001        11.5979054981       8.60458068015       30.4125808728       -32.1114957092      39.1016031184       45.618901834        32.757346287        -52.5883877054      18.8363746058       31.5800483718       -39.58912662        32.8443073511       24.5923165183       -54.0851908849      13.7481820031       -53.9810529357      
rwgt409             3.29448098146       -14.5138067864      3.57417850015       -8.23508104637      0.662983464224      -5.98212427501      2.31554461273       7.98268362015       2.62572903457       -0.252614197145     1.94064425853       5.15211817085       -9.7636066679       9.25568228502       -10.5376496512      -4.13387948683      -38.1337632313      -12.3546224319      -20.7474702864      -14.5297376372      32.8012251268       -38.9086464031      -27.3292137458      9.84831949683       13.2640712973       -44.4665917356      -14.5618631253      -52.0421394628      -25.4675287181      -38.1669178147      -37.4390591395      43.6373120221       17.3638625008       -60.3421968735      56.950675595        53.9603135874       9.23219786417       44.1917803015       
rwgt410             -1.11011356395      60.9028901241       22.2144176162       0.0891825246486     -8.29982791878      1.26889701882       -5.50467792007      3.88032930183       -7.52001631973      -2.92583245844      -2.96554960154      -4.95033531358      -2.25381928776      20.4235044785       -28.7799760041      -1.5843652474       -40.3693516265      48.3122027382       6.80895369163       48.3105900513       -3.41328429389      -51.3249568137      24.6285259227       52.8458976348       -29.6992536787      59.9929319666       3.64341957929       19.7334201758       -61.1622808814      10.3893463189       -8.22029293173      22.9902139591       -29.7555380863      38.235836184        -18.5191225568      44.2572993688       39.2257185458       -59.457290652       
rwgt411             3.87766128402       60.4581119488       4.99178849799       -6.90817882843      -3.24609333169      -1.88047069508      -0.546195751139     7.72048470732       4.45918988996       -0.595326903764     -1.41921348467      -4.10419005479      -5.26565554419      -10.5618219747      -30.184865614       3.61837873255       34.6772149547       -61.0211114086      -5.72152091614      51.4825753727       -21.1901120123      38.6827641575       12.9834304102       -49.6218164764      6.69448077911       -52.9997875415      -13.4524044644      9.20890171388       0.228504671007      -45.611929547       56.5544965575       24.84499562         51.4314976233       46.2345503946       20.9583114077       -9.3644945987       -7.65169446141      58.8034965381       
rwgt412             1.92979498799       26.7295766689       15.4035814484       7.43677277032       0.985867533117      -2.21315557568      -4.48661798975      -4.91838419762      10.2143917538       1.04995446259       0.806928417156      -6.4526078013       5.91489978063       18.6308851123       -10.5154668562      8.49383093808       45.7573446889       -35.420856323       -20.7334572278      50.0697326765       -61.4521159305      17.5764739417       -38.3960197385      -46.3113165126      -23.6718508719      1.58251046333       49.7996724608       -47.3765964822      15.0893719329       39.0460688012       28.7184403178       -18.9982026451      -31.6979560942      -10.2528356645      44.2505308454       -56.9800714762      61.1850663438       45.2317727158       
rwgt413             0.0779382841361     3.09369772744       20.6198764044       -0.245788760428     -3.88235507506      3.51886078556       -5.69015274963      -3.83240517191      -8.83750125646      2.89827071906       0.802582206032      5.71394214108       5.97203648484       -7.39829319055      -7.78202847703      5.53314900554       15.1285996384       25.2905271621       46.2305708123       -1.17876532562      -29.161931614       -31.8567731059      11.0565597659       -17.7032732824      22.2160498244       -3.7853616083       -48.952356067       -51.0560995254      57.0111817886       35.3091125825       -2.21972626856      41.3685489739       -9.33899794509      -41.7344245945      49.9813219963       -20.8739022207      44.2856115102       -10.3457104124      
rwgt414             -1.80520378053      52.626094861        37.526127139        -5.86341400658      9.15003834258       4.01296027128       3.14424053082       -0.687115728111     -11.8256034478      0.726268227588      1.85627922349       2.82502442802       4.10321259428       -12.48105346        -14.5589016093      -2.80789923065      11.7582488486       38.9835577555       -27.4946994189      -56.5585056183      28.9710330364       10.4798201177       -29.0409462542      10.5122695291       -12.683498661       -55.5733201862      48.1428459492       28.2084362347       36.1973505149       -60.5865600499      2.70336209809       -15.9716740376      -2.01677169002      -3.38703830304      61.4396328066       -35.6683643297      5.15259300846       3.22690403507       
rwgt415             0.784244359421      15.1899164241       3.73384019732       1.3343925508        5.69257451065       -0.458485040604     -5.48426999544      -5.45475647041      0.0896395231147     -2.78579938685      1.71995962209       -4.95182373058      3.69763409934       -11.9843551412      12.514004948        -7.41471248971      -17.5757587989      5.98114019052       -13.8720375541      5.63966972675       -60.879404097       29.6769095451       -52.255275494       -35.6789696251      -31.4701898861      36.2323093073       -34.464045876       39.6563249671       16.1675901465       -2.3343516914       -20.7303620215      59.5772111079       -7.02465211067      -4.03660514443      -37.1962792353      -32.5410646197      -21.8943136958      30.5749238686       
rwgt416             2.60989713919       38.1861973576       -3.47274807011      -7.26276343761      6.14304407676       -0.450310373683     1.12558284742       -7.60678471642      9.20493317421       -2.78582190998      0.743648000655      -0.712499296355     -14.347734947       2.32218141938       -18.4544046551      2.9005866929        -36.9919991544      -49.7705059343      12.8571657384       53.5611921027       -38.0068266452      28.6444254717       51.1833985477       -16.7271186181      -7.70004411232      54.6951419373       -13.8565283717      -46.7526077882      3.76029107798       -49.1431281474      -38.5976998392      -49.251632639       6.9457425748        54.9623265557       -43.201219101       45.578950775        -33.3390262236      35.2227532241       
rwgt417             -1.825050024        -7.17432117603      12.7104264591       4.15935643752       2.60210450441       -7.04277104711      1.06601886484       3.17065933859       -8.60999256295      2.67026964697       1.953777236         -3.67468970979      5.7604170616        -17.702162382       5.7665144589        -1.00066592427      40.9278544596       -53.2306173083      -42.9612162397      31.8569116427       18.9303101272       7.67345973491       -20.6227158552      49.4936712736       15.8050256504       12.5129617813       11.143629601        52.286677966        -61.1746675227      55.4463714599       9.09971038067       47.760788047        -49.7774909268      -42.4992176781      28.9293500437       -43.0407621311      56.2889925308       32.1555746769       
rwgt418             -5.65780303181      34.6914019102       33.6790336934       -8.10500200756      0.390302307381      -3.88016760956      -0.446239153601     -1.80991719383      -9.67545337291      -0.709773644433     -1.17971351581      4.63333348364       -12.1548485143      -15.1997022524      17.2507661287       -8.86947064993      11.0281703155       -20.5077912131      -54.8816907113      -39.4401117919      15.0927738224       39.2745974693       35.3157468693       26.7978951031       58.6094170061       -11.5799918639      -51.735779226       35.4692832462       -17.754665337       24.8150260271       -4.02886790739      17.7257170064       21.3129599103       13.2118968931       -49.8297885047      -29.4895971732      -30.3290842402      -31.1716151935      
rwgt419             -5.40805235685      53.649509861        23.5292622654       4.90332001348       5.80596654298       -2.50499660562      -5.0110509165       -1.3929123327       -4.05122941909      -1.3869450477       -0.286291283428     -3.65996283442      -11.7951943717      12.7606506932       -3.63315232712      -0.112090624934     -55.1410416091      -15.0616737043      -37.9329634239      39.491772523        58.5355684559       -45.7837578954      27.6146798889       26.5255924755       28.3634628136       -42.0760646937      29.5362804956       -1.82175994818      -21.5955829931      28.5251548776       54.6523188572       19.6812398437       -3.14931240746      -45.2859145231      44.8696254404       -27.3971505792      -40.807401833       43.4931410093       
rwgt420             -3.37251210439      55.7474700765       31.4657601722       -5.93365468056      2.66531420965       -6.92051159576      5.84753419603       4.05002296793       6.59408565462       -2.00641162964      -2.07394977947      -5.708282614        -12.4627315968      -2.31019364493      -9.21074245582      5.89346230525       59.9022558601       15.2981894825       -10.5076975174      -10.245917134       -37.6046844387      45.1617311489       -15.132048835       -21.0088485445      -60.4065667844      -15.4702590018      -27.1504883783      -2.75434864934      28.2123877723       4.98272924851       -49.162652918       40.4542633288       17.8383593932       -58.0389079246      -43.5655515635      -60.9348513864      -45.0574661742      46.2123705241       
rwgt421             2.50339875136       56.0810643472       9.12027888401       1.70077583556       -4.55121082422      1.00143216156       5.15519058551       -6.99671543874      3.11412101492       1.81382252629       0.0285608639272     -3.07023520376      2.2858644124        -6.98965692195      4.1338317863        1.61099721527       6.58625674599       27.880135522        40.3897569386       -27.7550696124      0.761436700354      27.7703466035       40.1261974396       -7.57947043034      53.7722598531       48.4838313511       -42.9462924656      -17.2530722859      25.0939601924       39.6234896598       -53.7670891234      -19.6275645648      51.7108466713       -15.4866711256      -7.8957347099       50.755326406        51.0344208141       -52.7852152546      
rwgt422             5.79612465978       26.997238248        -11.8001230248      -7.28934434921      5.74019106676       4.96876512785       -3.47923663254      -1.64247996474      9.64730802109       0.122786939134      -1.71611359829      -6.58322849135      5.17038573522       -13.747604109       -20.0105559216      -5.44208614015      12.3773613849       -19.3922564173      26.1458709939       -61.0098513237      42.9081648728       8.80480788915       -51.8712918774      -2.62914704754      -8.41369863212      -55.871169514       -38.8955461637      43.0317477306       38.9929639849       -20.2160811228      -58.9689473646      -22.9707516039      60.3019406756       -8.63461650122      11.0196294517       37.2471911902       29.1395866279       -39.3218037552      
rwgt423             0.740320067073      -15.2297060829      3.21972455852       9.92648459413       6.99635414178       8.61263566825       0.908079383771      2.69911113441       -4.79725063909      -2.76607865943      2.26540343331       0.664120060712      -13.5839315326      23.9202557494       -10.3005863215      5.82430559447       38.9261878963       16.8142477136       31.2498378705       -51.6138008068      -12.8155447557      6.06110966794       45.2769898716       19.2860640687       24.5045311192       -23.6162954504      -9.52484194406      9.2032424649        35.2798249536       19.0910205517       24.0198282171       -49.1784241188      -34.1233693947      7.19863266117       26.0077795736       -36.071254232       54.0144950131       35.1847414752       
rwgt424             -2.24866131842      22.9051375404       23.8680059068       -4.48186528538      6.89164339113       4.6330553908        3.36268133613       -6.33347848385      -3.27554223514      -1.96581957382      -0.810010693364     4.05715025141       -6.73228013068      21.3022530666       4.68901259037       3.17611357893       -59.2360632659      -22.3119712016      32.1853537321       40.5702882391       -20.3608205362      54.7696580828       13.8537353306       45.2546535192       4.89657896757       -40.2614120009      -2.09337011519      55.5971450696       -38.990102256       22.8209372222       15.1666912209       1.11380146574       14.3800035887       -30.9077312852      38.7190545793       -48.12731228        21.9936603977       44.3881305659       
rwgt425             4.93077732086       26.5522957199       13.1650871454       -4.27855325308      2.44436564642       6.9447748822        -0.543022249964     -7.27986947291      -0.0608699504433    0.882491025651      -1.05115256709      6.45327237588       -9.30659398191      21.2416931325       -0.377102726063     6.72759070555       58.4301108414       13.5054746748       -18.2275696517      25.2815367569       58.6793699378       -31.8247649547      -20.4790545041      34.1478192469       -2.07610450694      -54.1258670303      28.0150533379       4.17461769137       16.7387904778       -52.6557015605      -2.93208246118      -56.0998679064      25.3094508308       -49.0669994336      -46.5900901432      -8.65042729369      20.5319719427       -26.6297304241      
rwgt426             5.6924653209        32.1975706207       0.6704946917        -1.89301954025      1.28174877341       0.0938318014565     0.267322170147      -8.05063254731      3.23977829305       1.43382795588       1.3834388788        -0.959049947271     -4.78572277313      -4.7395930373       -14.2134284466      -0.168279032803     -3.03814533289      -48.3876999422      4.03630976776       18.5162616715       12.8674597732       -15.3857104045      29.4699489214       -11.093449974       34.3727892603       -41.7219883071      9.48067978792       19.5576460063       27.2122422505       -15.9412522207      -38.3233424113      26.1143768411       25.8344140035       -16.0384875942      60.5724062238       -43.3624323965      -18.9902799864      4.62526924056       
rwgt427             1.67462554543       27.6091392349       6.93899910116       7.38612360947       -6.9917244365       3.92015401993       3.89695938215       3.91444505252       -10.3902165799      0.220722064719      -2.95311756968      -4.30920340508      -9.07343289977      19.5641198096       -24.1820398878      9.01813995731       35.9992363743       -45.5595926362      -1.84752064309      40.9625000437       23.8157576877       52.2933371658       29.2123200552       25.3203804256       -23.1306057084      -23.6708946361      -32.2049346063      -8.65538719795      37.0488133235       -39.0638394208      52.6710286424       27.6872572498       38.4661238828       54.0218750319       50.3074290076       -10.9400856243      -9.31607351894      -52.2504471217      
rwgt428             5.2947780303        61.4829417404       26.6947454624       -7.23146546614      -7.36540634942      -1.95900861887      4.23871789195       -5.38954235354      2.29780503304       -2.83784070137      2.67343093907       -1.06303056901      5.17798759678       -3.17629579511      -13.9501308344      11.3216507016       30.1774269143       50.2432995678       -60.0428185986      -56.4812494977      -55.711264211       52.5026715303       -23.8033132586      -56.8079859533      -53.4446360823      -51.2095555009      -21.6869240119      42.9703671937       59.5971913643       -49.9874541691      -42.777747748       -13.792382042       -22.1513963252      1.44750943566       33.7227786738       -35.2649628083      -29.8990675136      -19.1846819746      
rwgt429             2.45894705987       35.563573044        -6.4423057793       6.22489044383       2.02069240716       -7.95399223183      -3.41997165058      -8.38085624656      6.42111734734       2.41799508545       -2.05190318059      -0.269014344058     -7.08727153686      4.20281241066       -18.9157943222      -7.20615547655      -42.5624576588      -33.1139294217      -21.7109916445      -51.858282177       54.3646455095       -32.8958315824      51.280477065        -14.7084184585      -37.9502493948      -36.9513312224      8.7163483231        58.2537239556       26.8704477183       -4.16982989206      -8.78331187987      -20.5047614306      5.93356550192       11.1087295944       -34.0403734025      -18.3304996115      -39.0147686664      -43.7808620245      
rwgt430             -5.75968976602      20.9239340014       38.7626609686       1.29354874215       -3.52451725561      -5.31276145351      -1.26907672016      -8.33226948101      -8.16116583462      1.50622227629       2.88535126864       -0.879188177488     3.71436652096       2.48354863956       -19.3264115459      9.01557547507       7.60770146746       -13.0154624909      58.0825515922       -58.2073668812      26.016975032        -57.8834049023      31.8285140275       -22.3069895795      -15.415476647       -61.125068383       -40.0178456612      -29.1670407638      -36.2016395859      -32.2925316596      -32.5727205301      -22.8851449084      -42.2049412246      -8.59672451981      9.87991745185       -59.0829930576      52.186929804        26.6788766655       
rwgt431             0.421934150375      0.612473046645      13.0608157414       5.91319115569       2.94676202548       -1.95994315238      -2.3619611549       6.24419988266       5.21676194077       -2.96904789668      0.0866250214056     1.40891977477       4.57545390067       10.3740047595       17.676202748        -3.92283385655      -43.1771401159      -36.656015544       -41.4578870668      -47.7044716161      -59.638527713       -39.9000516627      -20.1452842099      10.7999131308       42.9394270452       19.1201821461       -37.0406193357      37.4323048442       -1.90472667753      -35.1475031538      -47.5861360492      6.75287071692       17.9087041682       21.5269502445       -40.9156175479      52.9316294307       -16.6719278721      -1.930286834        
rwgt432             -1.92647995466      23.3580616073       40.0052499988       0.500219950363      -8.17751939823      -7.05554033888      -5.38656041646      1.87502015862       -3.95669399797      -2.52747652787      2.82409768526       2.45136432137       -0.40218504743      17.9884134534       -35.6753790777      -0.165612101398     28.839462919        14.2616853601       -7.34489271154      5.92692802245       -0.840166755992     -40.4407751498      19.1138631903       -36.6097876448      -31.5311987572      -60.9514501394      -51.8077785164      39.1118273939       48.7521896361       -24.4188461038      54.1463903169       6.10871594467       46.9166329097       -9.60101141355      -23.2865590425      -58.4579019075      -16.1417016686      -52.3613183083      
rwgt433             3.4242767187        14.6575435688       10.8030781531       8.21895927672       -4.56787426755      -4.73762114406      1.77808155119       5.79331000286       9.33869811325       1.63260691712       -1.66211510758      -0.0773804378125    -7.84536720772      6.47215364918       12.695435653        -13.3761901345      50.9824170212       -24.122590544       51.0353352655       -37.8168119915      -0.509915339587     -26.0755032206      -28.5104954238      6.04218560918       -25.1409730036      49.8862263586       -17.371651489       21.6362470361       -49.5463124178      -42.8561199132      -29.1816442422      11.6923843101       4.93603555603       -28.7735517298      7.02952771441       16.453243203        -43.8194968009      -38.3149412688      
rwgt434             0.567753054462      46.3771305977       38.9135018302       -2.09036654348      5.87668326322       -7.34561489903      5.48487523521       1.6618320077        4.28178638843       -0.962469254636     0.345410408637      -3.51430899243      -1.67077153834      -17.8065110252      -5.968380534        10.6364875628       54.6973510669       -0.937174025069     44.5805974982       45.4644382024       25.9108121339       48.6923037924       39.1423032187       -58.4520278071      11.3851761336       -46.3607642114      -20.0888620641      9.99560845879       15.3546596121       7.21523532068       17.2560822684       -37.684967255       42.1965117719       57.201283598        61.4899775956       -47.3468173717      -17.4188555453      39.989927057        
rwgt435             3.59105895848       0.116754744575      12.0070226837       1.32391351921       -0.924690480988     -5.76624118174      5.39022233337       -3.43560909996      -4.22562623424      -2.37171993148      0.10686160087       5.42571540218       -8.72940122266      0.836907933424      -14.045372003       5.14966621453       -30.4656906382      -8.62177361543      22.9657351006       -23.4924405561      22.8017751381       -60.2243050064      -49.4539362479      -22.4277139557      25.7083449793       -48.2324817907      -0.169601222247     55.1612895333       52.9534784159       32.275308922        -51.7364682408      -46.9817328222      60.6198370626       14.7881121504       -39.5061580353      -41.0367325066      19.7928976432       -31.2771592418      
rwgt436             0.68315201176       -0.443920142103     -3.58531170398      -7.57764920032      1.3910137301        0.16118066989       -3.41314186658      5.87211309727       3.62984359348       -1.64122934268      1.39353320614       -4.35015979028      5.30967628917       -24.5832790435      6.18991498356       -3.05630444315      -41.8953990257      50.9077054499       -36.4037433785      13.7656115231       15.6990821785       -50.6827554406      9.83144395455       -13.8826161337      47.1301754228       44.85250158         -32.1316779958      44.6947757463       -8.7276418331       17.1474185173       -4.01333186709      -52.2858459617      -53.3947851031      -11.9982750687      60.8401184977       -60.248792686       -49.9045182212      -44.6064536206      
rwgt437             1.5787115705        49.3484493613       -6.47156113708      -6.52174447088      3.93856268291       4.80373242063       1.06249162041       9.05055257098       -4.95590824691      0.970022972761      -2.3605106757       -0.702927208242     -11.6424869469      -2.7916315481       -6.85282444971      0.874825454384      -48.567588933       57.1572360002       -36.3495899926      1.77830254006       11.0500471859       -38.3366948221      -3.40476375394      -35.3173643444      30.0693696904       60.3976882647       -22.3731598029      4.76058586647       -25.8436908872      25.4230171088       33.3285640064       -2.57291966567      35.2904749718       -55.2446555704      10.0579957858       6.71747319713       4.71169958872       -28.1742304566      
rwgt438             0.901502924016      41.8776419749       25.3229548995       8.74115013091       0.548651150902      6.51381511567       -2.43330584616      -4.74468307673      3.69772283841       0.176858938794      2.32971501029       -3.59547093506      -0.819542119375     -15.1567911001      -7.59063491735      5.61700435178       17.0558589436       -34.2140759164      48.2168128887       -36.4454573783      -25.6309489948      32.3242761505       46.6799498823       47.4458483539       -24.1995363277      16.5934559804       -5.82819871278      -46.5575648564      9.88729160043       -35.9767261547      -21.1583142367      -15.3501204516      34.2179954224       -22.0056334558      -59.5498019718      -39.7395024252      36.5207920129       -56.998789452       
rwgt439             -1.76744327837      2.37324796847       16.0673487647       -8.78293494548      10.2492521338       -3.43676223468      2.21489796291       -6.08665843671      -1.73310845537      -1.25089587946      -0.233111844616     1.49168616148       5.94855477913       -10.405263356       -21.4436373133      4.61648748385       26.6003542509       -41.1467594185      49.1109290685       -33.461680616       55.7178419241       51.0148738753       -55.1293894039      60.9918163987       29.9043865104       -34.9088854211      50.5561641003       19.3655528258       50.4874145885       -46.1571679025      6.71301112145       -28.2293355159      -4.73076768954      -24.3170591786      -60.2813839425      20.8860485771       50.8035014305       -38.7632295648      
rwgt440             -5.46092054887      18.6725197697       10.1969954716       -4.08109268512      -1.8423873739       7.96744992525       -2.12461444443      3.39700462843       -5.30824017369      -2.92939883373      -2.0976110115       -0.00426888170612   -13.8079114939      10.1545258508       -25.0943360971      1.95137217403       -2.67906842804      7.02393105613       -56.7548740833      5.10997166457       -48.9946390838      -44.6167691337      27.7993736624       21.4554928753       18.4037122384       28.7787468488       -51.6876036632      36.7482023186       53.2784880153       -20.3750346728      -50.4539600099      25.3767491188       -56.9707080034      -45.054927618       -48.1333486752      -59.5783144097      -27.4301683688      -21.9873581632      
rwgt441             2.41239334957       3.88516590273       21.1076854019       -7.74923454607      -0.0995652240595    -6.03707790935      3.69732491209       -0.835321749302     6.5497110464        2.65525298941       1.71466930791       6.30233568632       0.974682872467      -9.38309281214      -9.99310803749      5.34609813642       -18.97512114        -51.6410477735      -31.5308779745      48.944310417        60.0057863443       13.2978851718       37.2727118264       -50.485207717       24.384906829        -13.315474918       58.2483797794       1.33840645102       45.537581092        -14.222612138       27.992421353        53.8804167427       -35.382589512       28.9415934024       48.1384184705       59.1550107612       5.51122528892       16.7831278655       
rwgt442             -0.548192156578     0.396334322977      -4.71939025532      -2.05652908065      -1.27891876993      3.75350857158       -1.67268232846      -8.68648219647      1.60442142068       2.75299264848       -0.934685754556     -7.37891278879      -14.7761710108      -21.0082070031      9.63298268566       0.693671572064      -46.4506430822      -7.00863072784      32.344984846        1.75431189692       3.38583140208       21.5632591255       38.2443905946       9.49903648361       27.2886993002       38.3147462361       -4.57061738288      -31.1966970834      -51.5026116447      -52.7376452987      -2.01046417147      46.5734850183       14.7556598716       -47.540359223       -24.5662304275      55.7742680734       19.1738997772       44.9687669639       
rwgt443             0.0693940590774     -11.070773387       28.8204024063       7.12526851744       -3.29172395106      0.251957339876      -5.4335691633       -3.28750511095      3.09653951619       2.89971982348       -2.63332986455      2.58086264051       -8.63442322849      -6.53123398675      -22.2884512414      -13.3985867714      22.6867180644       -23.2893136178      40.593737898        29.3487248929       57.8373033686       4.81231893437       -21.1288217962      51.1577588387       30.5830294456       27.7822908279       -8.76098095366      -19.1196641624      11.6308257033       -17.7401354136      -32.3737753192      28.5077366278       -20.1764770787      -52.3123792431      -45.9346391196      27.8325934853       61.4687842484       -12.7045188948      
rwgt444             -1.35568444153      38.9969630313       17.7418272259       0.160653406179      4.37333663614       8.79945814128       -3.96141720156      -4.09564304521      -9.2273388066       1.23406503161       -2.72236954127      5.16204535256       2.11716215566       -16.3273055681      -14.1356315312      -9.73665733351      0.0664673236087     60.626743918        -59.1390234778      -6.82544944922      -45.8663699182      59.8347718171       53.2767572018       -36.063219988       18.5429037187       11.583763435        -8.81201259856      -19.7222752703      6.18869942685       44.0577954782       23.4726002219       -11.606982523       -20.4454245539      50.6629041777       -60.8147742815      -9.41725829743      -48.2507918795      -47.7273576793      
rwgt445             -0.960826283589     28.5619867446       23.1928326382       -0.864559701738     1.93344529924       -4.36478496781      -1.96918761492      7.00608950832       3.26328637759       1.77922908519       1.78834930301       4.8400207485        2.28291261125       -2.71905044356      -6.64032081863      -9.85277506202      34.700715175        -37.3054963313      28.7425853671       -45.7836047316      29.205269531        16.9135506551       24.4126187014       22.3693928746       0.414085177231      17.3744000139       -20.2148312483      -33.8642256279      -58.2352485581      41.3229939619       -37.6205823362      4.41462443983       -28.2594107953      27.3065526999       -5.5766647373       -59.656011772       53.7717947326       1.54429479106       
rwgt446             0.562737237851      4.38945078273       -8.04920201258      -8.18908071151      -1.30920886482      -4.58677731338      -5.18614240607      10.0797447403       0.360999126681      2.02270452116       -0.670347168259     -6.5664089224       -14.1186897335      0.911345552864      8.60690261083       -11.601420183       -53.3085488947      -33.0039374281      -36.1466054674      40.4225114897       -41.6842875906      -12.3904226371      24.2329193785       -9.64797654432      52.2209104674       35.8343571027       -49.3888090316      -24.6356879474      60.40632026         46.8446763813       54.2171466523       44.5703061003       28.4350837782       -24.2442051605      -5.07037533049      57.531758909        -39.4419715328      19.816702886        
rwgt447             1.41726024579       -9.56135475447      8.55917161822       7.62359285423       7.01821643748       7.90336967256       -2.83664002764      3.5364255018        -4.14119251575      0.309637601085      0.9227578508        4.0323517184        -5.67358800054      -26.8354758672      12.7734103069       1.84408679357       -19.6242608897      33.9517328607       52.2442052354       -24.3543393069      18.5174401716       22.6660361785       48.7438564278       -34.8360016377      -57.5491440562      -2.72940105058      52.2309007399       -58.0658929603      -38.9060164902      -30.8921699456      45.7363602053       33.293168672        48.585977447        35.511284901        -2.09305923153      35.9970066528       -1.46103163334      13.6637181904       
