                         ctHRe                    cHQ1                     ctWRe                    ctBRe                    ctGRe                    cbWRe                    cHQ3                     cHtbRe                   cHt                      cQl31                    cQl32                    cQl33                    cQl11                    cQl12                    cQl12                    cQe1                     cQe2                     cQe3                     ctl1                     ctl2                     ctl2                     cte1                     cte2                     cte3                     cleQt3Re11               cleQt3Re22               cleQt3Re33               cleQt1Re11               cleQt1Re22               cleQt1Re33               cQj31                    cQj38                    cQj11                    ctj1                     cQj18                    ctj8                     clj1                     cHbox                    ctu1                     ctb8                     clu                      cld                      cQb8                     ctd8                     cQd1                     cQd8                     ctd1                     cQu1                     cbBRe                    ctu8                     cQu8                     ctt                      cQQ1                     cQt1                     cQt8                     
rwgt685                  1.54969663463            0.0375138380251          -3.43924600781           -3.76437402803           0.308414231003           -25.5632626906           -2.01939563683           -14.4122899211           -3.30265332885           -8.28868800291           -118.276830675           18.1948480219            8.40760837409            118.839089998            118.839089998            -128.047546546           -12.9675268253           97.305959898             69.4284913929            138.078894962            138.078894962            79.1978474137            -49.2768849597           169.647542244            151.737836308            38.6321246983            91.5617459711            -96.129930292            176.810832321            -53.8726871859           -0.928636725807          0.641062038506           0.496528126202           -0.596836078781          1.10783572107            0.219536177936           31.3370242169            3.59985054073            -0.607053078367          22.6048633704            -112.213674029           165.579515823            -35.1500138495           0.650526282534           0.542771972299           -0.0472579864216         -1.32535359262           0.677094087969           10.0241492198            -1.79450372159           1.26496962402            -0.342190014679          -0.471176231611          0.288474279296           -1.53461598536           
rwgt686                  3.36480565555            -1.89433949523           1.3166361603             -2.94158967997           0.243970365196           -27.6698472741           0.416230392714           -39.3045017259           3.31535893033            100.735939375            129.358853549            50.6400548654            -56.2825177434           -22.0359432182           -22.0359432182           127.007779441            -145.745742903           28.2655711838            106.420775299            -144.122514132           -144.122514132           -148.281618114           -129.364907514           -16.1137953327           21.9345928742            31.5900546529            118.855420731            -165.746572555           -144.315766321           -76.2529344223           0.814522476961           1.08843935532            0.324411676019           -0.488816375241          -1.46183846271           -0.772216143957          76.128875392             -5.98907870699           -1.22056486487           28.0667166269            48.9317543087            157.862173211            -38.7818893268           -1.39121351259           -1.51837547594           0.197950651277           0.438241610248           0.305378293138           87.5342694596            -0.512385342707          0.399902931882           0.176936045127           -0.144859581869          0.700370787023           0.734672335944           
rwgt687                  2.17021535877            -2.8611505811            -2.9253081851            -3.16005688084           -0.311831706088          12.8603088436            -0.184035048361          41.6582294182            -1.15790423478           122.081481044            38.9901110079            -75.2836253655           111.039662942            -47.2242463116           -47.2242463116           167.512660534            99.1054591139            9.32789071986            129.32899899             -178.873107929           -178.873107929           -157.008359522           66.5252443967            107.439436004            101.861346699            159.690659035            -5.41993621836           -169.121549414           -9.15538769246           -80.4737933357           0.33598786358            0.103197093484           -0.422935737647          -0.0890338770675         -0.072812887071          1.12121310148            -35.952555457            4.52844455796            -0.266538112725          -74.9105526855           22.7649945346            56.9682524804            16.7208260603            -1.65601986198           -0.388155898017          1.69129291209            -0.259654920267          -0.78889554493           58.8947535089            0.746647188699           -0.903222526214          0.573824311179           0.448216157956           -0.440484268696          -2.08062668497           
rwgt688                  5.26309867431            -0.0474438234042         -3.24235926024           1.28223194991            0.214393729727           -25.6822642928           -0.502953670032          5.48129750462            -0.537348905778          37.6017162812            87.4000986053            -13.2304007393           -175.584839437           136.740469765            136.740469765            -8.64959648584           123.951469183            64.2533237189            -24.6641353172           -1.79831160093           -1.79831160093           -81.2358609837           -127.52780097            73.3144036829            90.9286922266            68.1358719395            82.6138166859            151.802238071            -119.221913133           -5.20543177272           0.830033341433           -0.0877955248117         -0.047658423406          0.747699593836           -1.04541041071           1.07461732839            -112.284019228           3.00095082226            1.24200876653            -2.85115066564           -108.466962295           -110.029373471           -34.451575108            0.725873693117           0.457686562132           1.98608848549            0.166209010501           1.03668391447            -55.0811072918           0.555959928594           1.4217250236             -0.115580059325          0.317781446572           -0.159066993619          -1.08378019426           
rwgt689                  6.39665930294            -3.55373081022           0.321829297732           4.67780950887            -0.110176750208          -0.105966274269          3.14103559466            -7.19641118833           -1.50614484954           4.10327966015            125.140711637            179.335386414            9.56516433024            -110.525350385           -110.525350385           104.528823107            -109.181624391           -173.31307037            33.9453984661            20.1498927011            20.1498927011            -147.34496973            -51.9659716741           8.86478130174            -12.3395885986           17.6241734387            166.639067779            158.800811866            28.0343572476            -163.814794648           0.501695348114           0.850345420361           -0.35827458882           0.146102618967           0.978048240456           0.896248890886           14.3983814712            1.69426217716            0.744915215594           106.422232428            -98.047003078            165.310847821            53.8715757216            -2.32301130607           -0.925980699676          -2.16429838412           -0.703560956849          -0.335562237589          6.0290242255             0.543074124997           -1.31176813776           0.74975252481            -0.260515937847          -0.245227053379          0.81620988465            
rwgt690                  0.32567773625            0.585283038766           1.64989978721            4.54372621874            0.312014216919           7.87500076003            1.05734422391            6.98773129177            2.94031562408            158.473367041            71.1421282685            -94.9954759995           146.254182673            -55.1350214774           -55.1350214774           -123.86076969            53.7539380161            158.06447568             -63.8511840256           -40.5166148831           -40.5166148831           -9.16495412373           -15.6791578679           32.6647524116            98.1554304725            -61.7269196897           168.925379218            -160.083813563           133.049923711            45.7223788767            -0.57648315315           -0.350728194563          0.192650314062           0.719531685577           1.0390840734             -1.09358444073           162.918299615            0.00176552537806         -0.472018711501          11.9901199522            23.5120893585            -152.166554642           70.3875059399            0.36803935567            0.447090237225           -1.98171297294           -1.08631491154           0.297290370057           -58.642633687            1.73196097252            1.73706474855            -0.389346447857          -0.144533894595          0.0842051024598          1.97157661387            
rwgt691                  0.55323632615            -0.318964230631          0.763065256641           -3.13869152912           0.156471594976           -16.0358831707           -1.81901589991           14.7384694822            -1.6952128011            -158.596442509           169.983745526            -3.78478615162           -155.896846749           48.9397030543            48.9397030543            159.830745208            43.2962230714            125.709777382            -174.263748192           164.824837984            164.824837984            -145.595495115           -48.8088532231           103.041728831            -159.274859063           -125.349943854           -10.9977814281           -174.865655493           -36.8136195542           -43.2063908069           -0.63992510338           1.8755353201             -0.205328384551          0.762053835764           -1.00266989615           1.20831083908            -23.8761880377           0.885308520555           1.10722290029            -64.5681791514           28.6972977203            -9.94892102174           64.8291167746            -2.14309062785           -0.846459338001          0.358239655039           0.498345295405           0.468564925823           82.9770812685            1.30831609417            1.20535540304            -0.0255032251346         0.00341429693814         0.48420068826            -1.46191838223           
rwgt692                  -3.3342978923            2.08303290561            1.00596391976            -3.06653399828           -0.188917252892          -15.6879643865           -1.07358993442           -28.2114861589           2.49045501203            33.5315363074            6.58350972249            -50.6699462501           -74.1623027217           -73.5542252787           -73.5542252787           126.09835873             68.8764482579            -137.248587527           -126.884990094           -143.726519265           -143.726519265           -83.1074292947           144.137953857            154.445034985            114.245006074            -64.2806711187           -61.787243859            -177.538374562           -171.500601001           69.5581896107            0.600064588254           0.904676805596           0.872966587402           0.19523227824            1.42045753824            -0.242410651933          -13.9897533275           -1.20420020921           0.606767493667           13.0648688304            -18.0621839427           -102.313543192           14.5076782696            1.22566646394            -0.367346419126          1.31005084239            0.225104385145           0.133671587807           51.1519691812            0.311578976148           1.56478498122            0.499118464              0.42874158529            0.953337820686           -1.7906002892            
rwgt693                  0.483606981758           1.19112784602            -1.05338579035           -4.32541138284           -0.0963285142997         -15.5221223955           2.13559092664            30.0684494582            -1.63666059548           -120.064634806           -173.211451714           -121.856106554           -82.665241654            -77.3956721295           -77.3956721295           54.0592524314            -125.806740005           -112.559236364           -13.428465729            -152.491425486           -152.491425486           -76.433609761            -151.844952399           -57.9584058517           -34.2811835442           99.5641413221            -167.104288281           87.9910573151            90.600716839             125.665968783            -0.502809004184          -0.672298912004          -0.230312020446          -0.271768337491          0.563293495481           -0.886429651914          -154.274885233           -4.32449855202           0.249963345877           -13.7024257952           103.474989832            154.595550169            33.201987046             -1.19153257952           1.05213501551            -1.74377831036           0.156624583028           1.13628470615            9.56108177847            1.73192507255            1.28941614537            0.427758453152           0.34493310137            0.647429109828           0.00647675073184         
rwgt694                  -7.19870942343           -3.48407774294           3.16209069957            4.34251895323            0.298770713292           -24.8907786796           2.14540952047            33.6162769086            -1.98510145375           -102.082063451           86.3274636406            -29.7946746661           -113.317179838           113.764283061            113.764283061            -39.8567107807           -5.92061094604           135.530972643            -141.574141672           -178.505945708           -178.505945708           -163.385694773           -70.1119321606           -91.8952189019           -55.2838864243           -135.757459112           -40.6527943309           -147.715054814           -144.647272357           -53.791962147            0.694397822117           0.705624715074           0.225267598748           -0.0132175954915         1.33875336363            1.17738141527            -21.0156766431           -1.387230793             1.16647238447            -39.9201413045           -33.1354921231           30.3098055738            -16.3555758353           -2.34732546699           1.02632532036            0.0733252379104          0.30763471234            -0.601245576999          -17.9262406939           -0.709185900267          -0.0304281513844         -0.558708613229          -0.470988272442          0.861089774054           1.75986224471            
rwgt695                  -3.21321962199           -2.51941108442           1.0952519466             1.42025161752            -0.0660156283673         14.2858220464            -3.04137842504           -3.27136415702           2.83335318634            -123.739406904           -60.3985892108           106.94797564             127.54299789             125.989577524            125.989577524            -171.718451965           -1.41826743056           145.205080371            -90.3088000626           -135.46344123            -135.46344123            139.091592234            23.8118283271            135.608846367            142.217024733            -132.362776571           162.430623383            105.762994214            105.286504711            -103.889727513           -0.378952831924          -1.76792007751           -0.443284492032          -0.49209020446           -1.1416353171            -0.291753642905          31.290778471             -4.92136250138           -1.25340688376           -95.0823464186           104.087533905            -99.4909067603           -1.95257904057           0.892401603288           0.464032431515           2.0156551105             0.0665127701384          0.150567938387           65.9641502812            -0.505052052471          -0.176859063186          -0.475924917144          0.32548244232            -0.810633807488          -1.9550795531            
rwgt696                  7.70391546702            -1.94504150862           2.32663115573            -4.25518026261           -0.332649313313          -16.0268754108           3.50343710167            37.3064425663            3.14139486606            -41.4449524647           -162.988582449           142.600413284            -65.330279294            44.6027991811            44.6027991811            -134.983205042           15.2955546534            36.3487320891            -129.391990436           -36.5335639673           -36.5335639673           -127.147867337           89.8498490889            -109.984543225           -0.296863959332          -143.437023341           -59.0494516501           -16.1005836746           -169.767154317           -91.3369830511           0.143904273599           0.782901809672           0.235223356357           0.313506876883           -0.693147367389          0.70296916476            -59.0665630472           3.79137720811            0.612856161577           12.7845299462            119.738535864            122.658888198            65.5846080919            -2.19293570967           -0.532560694515          -2.2642026254            1.22313343               -0.0649239874603         83.0345389639            0.587340300021           0.0587442416233          0.713590392207           0.171608589851           0.278100742266           0.500189868148           
rwgt697                  -6.78061131248           -2.91651865231           2.85372844509            2.76705793177            -0.0840168767098         20.744384649             -1.14271320016           -40.1374835419           2.62019748484            -83.9047363512           -33.4933653065           -94.8106186157           -172.713721938           -5.98894700722           -5.98894700722           100.495389951            -24.7560688344           110.678928554            -106.039164688           170.181408783            170.181408783            136.092832627            90.7036031044            -100.1026559             85.425579066             125.950147256            98.0699065258            -118.941957119           -173.27165843            17.1501970246            -0.669954552509          0.454201501139           0.650568854407           -0.155295155344          0.863416467009           0.402905003381           17.1458332788            -3.9071519266            -0.107392280043          -10.9480679424           66.7696813076            -119.011404102           -13.9031616822           2.52331583235            -0.10812736332           -1.4693425549            -0.247043803337          -0.800482672944          -0.673779784553          0.846598201333           1.10015341079            0.379285888382           -0.0443295289398         0.771415584349           0.869793523728           
rwgt698                  7.7276612386             2.79577078186            1.05223853581            0.806728890049           0.0341416006771          -21.0590750564           0.650783797032           -29.8824331736           1.72376840732            -86.5266393478           -173.464960089           -149.984128488           -159.960241167           -102.792299936           -102.792299936           -4.02424889656           -92.6853201052           121.515381808            -64.9623496275           -153.480940252           -153.480940252           139.691908935            15.8209980497            46.908759762             91.4922562894            130.708342974            -57.8468183464           116.163479078            -89.3247189913           -40.2759302806           0.39450339612            0.233146451253           -0.393154780195          -0.264698304785          -0.633331244049          0.676682359542           -117.338765865           7.51506384095            1.15881386083            -108.459811556           125.754044071            -62.4615262681           -41.7472495429           2.45855278679            1.26850026011            1.95699584675            -0.374739835447          -0.728694461794          -54.81231779             1.25277472607            0.0259334489313          0.396809622637           0.334331768086           0.59533944307            0.729067999655           
rwgt699                  5.36990760911            1.77289787221            2.83519924172            4.46000780712            -0.193845562162          19.4731310134            3.50115939352            24.1512739115            -2.42407275149           -152.808754623           28.8819380941            177.607078716            -0.849340537389          74.6605586169            74.6605586169            -49.5598660048           135.290996924            -76.9774694957           -177.609609056           175.909047127            175.909047127            165.209830407            131.308409453            -30.7540874075           -79.8287971164           11.6171207236            -140.245878502           91.9085157364            -121.865274422           -103.236203697           0.0108218377126          1.44049825189            -0.39999289026           0.550120679717           0.743545438865           -0.796645349953          129.290575451            7.77942873382            0.419444239995           38.6973600281            -93.4449982633           -54.676703045            57.4003495659            -1.33016673925           -0.397124196046          1.79255074078            0.513329771977           -0.53851827282           -31.8719871948           -0.766480563921          0.0562219195118          -0.604822677533          -0.206238389167          0.37552958151            0.285218194267           
rwgt700                  3.29223646984            1.85921412736            -2.74497440103           -0.586833530934          0.268482862374           -18.7126886737           -2.02772757768           -39.368714157            -0.22724921325           -67.5743035558           -32.2972035156           -65.4858692973           81.9684517111            53.0422790191            53.0422790191            137.94444043             152.914001458            159.764260806            -72.262964457            17.8467114722            17.8467114722            -80.2245574419           -1.90649641137           -121.525755288           -5.39297298148           -47.4805441624           -11.9679399073           9.4848926287             38.5414149447            141.74210448             0.619931964979           1.85806647616            -0.174949042471          -0.664939693368          -0.025335230143          -0.280685331884          -80.0702435803           -3.99845684864           0.960154026393           88.6931018476            -40.0182806557           -33.7737323969           42.1507090133            -2.30590453193           1.4770888424             -2.06912782307           -0.652129861147          -0.928774819188          -58.283655962            1.33972228106            0.60948239418            -0.615047616237          0.317237887531           -0.887965596271          1.60068073436            
rwgt701                  0.168265894604           3.55752921041            -2.01602549836           1.98694995523            -0.127546908052          5.02916658878            1.33961575254            -26.3545012718           -0.109683712552          70.2359127               161.562684948            -9.24706437438           70.7655811976            29.8307402229            29.8307402229            82.6000685126            1.86419860625            -133.18822022            32.4760439676            -93.9124871436           -93.9124871436           104.065195615            59.2419830927            -159.047024242           162.018853694            -73.0041503379           34.0935609616            -96.4340130009           55.0605791912            -102.411846254           0.781550132972           -1.46331040021           0.0557695510237          -0.567324957508          1.46510795248            1.09532835058            -83.165069176            1.48177555536            -0.518131967937          89.3857467238            116.113950133            145.639886074            -60.6360753364           2.25455005092            0.189557506941           0.579536680463           0.883210522043           -0.499341000633          39.7777486513            -0.813542873164          0.445155775604           0.524827215627           -0.0760974404988         0.308042747847           -0.616018525663          
rwgt702                  7.11239532789            3.4473096599             -3.00119163231           -2.79696086332           0.153390553948           -12.7171761923           -3.01125177098           0.584015991952           2.67628537439            144.281239827            110.049763079            164.909284895            -175.325283975           -149.052276997           -149.052276997           -173.905468221           65.9228637639            -27.1595859322           -82.3725842563           -36.7428409517           -36.7428409517           176.600597251            12.7613429861            -171.950791088           -29.9817068948           -172.222573043           117.983633975            -42.3718511807           72.6798686422            128.263050697            0.961905577099           -1.87442957702           -0.0536787893726         0.632425564666           -1.30146705315           0.738065954042           -132.216627197           -2.86062887861           1.11526471535            -65.5755395582           -50.2837363717           94.2966512757            -62.5164343609           2.40897710064            -0.637984269146          1.22497575842            0.702647840262           0.544554247376           -75.9160696994           -0.0724478310374         -1.86610701745           -0.0651563726398         -0.263851508465          -0.589017293191          1.15332721399            
rwgt703                  -7.33868949434           -0.182591593783          -0.352672460846          0.665390305209           -0.110461173988          28.4226093401            0.914487231798           -10.3568100685           -3.32712393848           -33.2771618495           70.6267557342            -48.2310482653           102.731062793            -127.143520472           -127.143520472           -169.038873909           109.180658538            159.835550063            106.743006204            73.7662956651            73.7662956651            8.78583793124            -113.348069506           128.423176256            -97.0932024285           50.3432022009            -4.63400894614           -110.416422139           -132.336691267           113.754016466            0.578376114754           -0.505224922161          -0.88391632866           -0.421052638418          1.28403267726            0.821217684845           -142.086769441           3.66010671831            0.203834461066           111.566383261            141.902652944            -173.960777798           -20.1582046619           -2.4536929099            1.3623409827             -0.304096994613          -1.13628911649           0.128095129057           0.380200021563           0.155619938442           -0.0900586893745         -0.222791372359          0.255818724108           0.0479395797861          -1.0689359519            
rwgt704                  -2.30252875172           0.0663054899888          2.5397831826             4.24076095992            0.238142758773           -23.5548285401           0.478046958649           35.4349781101            -0.571421527108          7.79539720312            43.9583965753            -44.0457538578           -175.982159788           -128.94049424            -128.94049424            -22.2568839354           137.232244877            -83.9677980544           -113.14603791            106.618449526            106.618449526            5.31370321               -90.9594546639           -109.154714558           -77.2182284533           -138.43614059            101.234387065            75.0265965078            155.250690234            -109.822379547           0.366554245112           0.0198591822514          -0.605969389806          0.0523326550326          0.86708651731            0.0590269561511          174.105342967            0.389769679175           1.06744001993            -49.2269441458           140.239016538            55.2461426842            14.8023054044            1.56168166562            0.236086467551           2.3491813826             1.29635465725            -0.0846978050409         -43.6136401312           -0.298600289729          1.32503416476            0.16546813928            0.233650607349           -0.65554136799           1.38266697635            
rwgt705                  0.357350839977           -3.38090595485           3.44803054522            -0.0741890302817         0.306888159744           -11.4264655827           0.403425131701           -5.18490605302           2.12914087076            128.54554674             9.95640718096            -96.1036842701           -95.2672029756           -138.474121586           -138.474121586           -122.081600969           -137.110769816           102.094237825            116.812194736            81.8735007397            81.8735007397            -17.413688547            104.842214625            78.4614842502            139.643379068            33.6229955318            -148.684596066           -118.390060325           77.3031754172            -160.784538002           0.426104083706           1.76312766214            0.0816918901004          -0.629312413819          -0.827085625409          -0.779517886926          -138.361898537           7.52399661773            -1.07280019249           52.5218793771            -108.912588451           -17.6742665266           -70.8991348051           1.05164238933            0.165655840841           2.50500404428            -0.995441548218          -0.0793410664707         -72.2797014751           1.25398266929            -0.66444110224           0.750582799394           -0.373421445804          0.152758517915           1.33373969184            
rwgt706                  4.77516504133            -3.40618853719           2.95230149424            1.15508678875            -0.179841513451          -20.6842221101           -2.66505636781           2.96670048291            2.22525628872            3.78355127658            62.4574426437            -106.22359695            -124.581537486           96.5616214223            96.5616214223            154.947996714            -63.9324511781           -75.7902355033           144.562096889            75.371903241             75.371903241             -50.445886392            -49.5731313733           -84.6336201444           77.9710681041            -23.8856237324           5.98781823767            34.4345983795            79.5148919552            -122.809078326           -0.749358850081          -1.73748315693           0.0206034367003          -0.0978971713879         -0.885695997574          -0.21202380297           -140.048470153           -4.00785543103           -1.34950700746           41.7529840603            56.8679639839            -142.805041461           -6.21148702524           1.01208213229            0.78818873454            2.57133427157            0.100262299951           -0.862664202788          -56.8245326415           -1.81222238335           -0.768320624923          0.165833662717           -0.00409632837353        -0.10782492277           -0.418872258476          
rwgt707                  4.93507789344            -1.98294505835           -1.37202202037           4.24115763216            0.139131035616           28.1768657807            1.34788776069            30.2449994432            -2.46246425796           57.3978031001            102.466492705            50.6484988609            4.76575781371            -119.726272992           -119.726272992           95.551416804             -20.6432122558           -174.948082298           44.9650199477            -9.03211895018           -9.03211895018           150.143218723            172.167771849            -151.304504237           75.6149614722            35.7924688388            -117.808074758           51.5657963556            121.231987859            57.4657374539            -0.231642567919          -0.0446919122575         0.556174359044           0.39931561127            -0.833012992258          -0.390844710935          -83.9561446397           -3.3886658891            -0.785723157504          85.0124591181            -22.2350130181           -23.6635632801           34.4395738749            -1.82625263485           -1.34000543045           1.84035546904            -0.473741714739          -0.507237917633          74.0698029878            -1.55969964457           0.169718777024           0.109895067091           0.11591744377            0.126608535778           -0.472267998506          
rwgt708                  3.87281637413            -1.55708155831           1.91410387088            -2.66525055855           -0.0285335881429         -4.76784056022           1.24368205216            27.2192935225            -0.940677247194          71.7377236435            116.678315411            -32.3929999817           -54.5399163061           83.2130479304            83.2130479304            -0.339691505954          150.681886194            12.390703241             155.277034989            -123.74098711            -123.74098711            150.178204951            167.076655557            -126.862237261           20.3514190891            106.84248803             -116.774829886           -16.9307446966           166.819726371            152.637147298            -0.377027676294          -0.0979558612634         -0.544167456293          0.466427052392           -0.239522630154          -0.672920236228          40.3410315535            1.54329525542            -0.555305104621          -43.4086122433           112.149249389            143.740681244            20.4021188917            1.31043017457            -0.259467193026          2.31966231196            -0.0738267383778         0.832320132415           -62.5209611208           -2.09267366871           0.308911091077           -0.500712765646          0.0406387720867          0.426777439684           1.35261552547            
rwgt709                  7.64448309759            -1.97082078575           2.96844496024            0.590939766392           0.16057647832            10.6823734233            -1.85577167016           4.58492812717            -2.78770374917           -63.6016679715           74.1734198667            -99.5568576697           68.9483265872            -174.103955688           -174.103955688           80.7651389258            -66.6126890145           -152.073687956           -23.642461059            9.87010920608            9.87010920608            167.117638577            -15.3034178314           -86.1686340155           99.1504407352            -111.76584878            -80.8458484195           -55.3275538472           4.28752634796            2.47924834673            0.842643418672           1.44536613752            -0.481710887434          0.649868285483           0.968093996408           1.15725203286            -29.901547228            -1.28421349548           0.300017709172           80.8691896968            -89.1124185546           89.2711077272            30.9994204671            -0.800949546966          0.019445623147           0.123369312229           0.122775157366           -0.679368333886          61.249422602             0.628463938741           -0.310680789631          -0.0151944245527         -0.324739641464          0.812744715779           1.02908175071            
rwgt710                  -0.95183286958           -0.702673687001          -0.154132409107          -3.40463486706           0.118390598682           -28.3454123067           0.98878032461            -18.8448849675           2.57379666758            123.345506625            132.808113547            147.626791144            51.8410943441            -8.57579520168           -8.57579520168           -7.35099110227           55.4722116501            110.997300415            73.6297705357            -33.7795115129           -33.7795115129           -91.6764485945           23.9611357458            -130.2164262             12.5777237154            -113.8803339             -31.5391876196           -140.836261274           -109.170649989           -47.6593362797           -0.313913881048          0.870926818676           -0.323838252653          0.647047914075           0.269681203048           -0.879548364768          166.827212546            5.3607372517             -0.974624438952          18.6369750658            109.951334028            -96.8564653089           57.265769893             1.07498359333            -1.50213727852           0.0492334691792          -0.603303561593          0.383290841208           -76.8495913781           -0.842134612572          -1.27742474331           -0.553423946489          0.224943764627           -0.585446586547          2.03794385462            
rwgt711                  -5.72857783412           -3.45717682478           1.60312166466            -4.38176974811           -0.151030187241          -11.2627498298           -0.726942456168          -30.0470036619           -0.382410945675          147.116332268            -143.860054206           -102.98095666            11.192462637             57.4567573308            57.4567573308            -34.982614631            63.1009992686            100.690573561            99.2152099729            -146.32929932            -146.32929932            -79.7856532561           -175.636546193           41.3801776535            -89.005376705            143.584987352            -19.3061882715           -36.0741041456           -171.534650678           -93.2381549775           0.421169211379           -1.65572586378           0.278943484017           -0.772397232644          1.08088158362            0.183639543643           2.35555917655            0.778266639531           -0.589239054194          86.6146518274            -91.9314409771           62.3432532127            59.8039141892            0.767462847182           -0.968849235728          1.15393015406            0.551989475783           0.911604907975           -23.6700158417           -1.87364943189           -1.56360376157           -0.319610854171          -0.136742148699          -0.174382626091          -0.23033278339           
rwgt712                  -3.19688578849           1.02207634264            -2.76044922543           -4.35265241974           0.272587580026           24.4470280526            -3.31495646582           -5.41416757362           -2.50904724355           129.874990727            166.810333126            -138.34444113            -102.068566897           -32.0950074121           -32.0950074121           -22.9541587824           -177.584553892           120.841146122            87.1673241138            -37.2949286521           -37.2949286521           77.3763932138            113.994560785            119.069611531            88.7504538481            -74.64819267             -0.931857235578          35.9413032522            -116.806715903           -143.784070972           0.773235630834           1.47689925314            0.526806895846           -0.327124186404          -0.786366139674          -0.479932465502          -76.7058379148           7.34076203662            0.580954296814           -4.38459715267           -47.3255683996           74.5878311584            50.6416205686            -2.24637596021           1.08805329542            -0.32187501547           1.22105090772            0.597463237144           94.6814756134            -1.92328142645           0.198762827889           -0.646207828569          0.415191840298           -0.088644639633          -1.7694326913            
rwgt713                  6.05462293471            -0.828855067055          2.57573393938            -2.40476384453           0.129869528074           16.4160041466            0.0986986265896          -32.1699266086           2.43343629996            73.5742237555            -162.319098619           -76.0453373889           -123.190674637           -115.25043144            -115.25043144            -177.817132737           -12.6008349692           -122.671511118           162.41700082             -134.562025468           -134.562025468           -91.5920488018           78.860199915             -48.4516352148           122.498383434            25.3091085547            113.95123687             145.535102943            -7.73513877634           -6.38631725809           -0.446487165683          -0.501569836625          0.688737253782           0.207474710173           1.25335155348            -0.948286912313          169.550054856            1.06189901284            -0.852489389227          6.12301216159            -137.223157518           -97.986072493            17.8356094433            0.390529717424           0.243571777805           -2.42076573592           0.406615471462           -0.265605412987          16.9453154614            -0.115873223641          0.686338172418           -0.373639571382          0.468268843856           -0.260481831805          0.165528082766           
rwgt714                  -5.32808634943           -2.2804889933            2.48404844284            -4.11817172951           0.0395571144492          -12.6124717821           2.29262727772            37.956282133             2.23679578881            93.1685989233            116.868288996            156.393917386            -136.848147099           -90.8587734069           -90.8587734069           -160.938841458           -36.9763452418           -178.435974583           -53.7553133533           -167.90121635            -167.90121635            56.7909905901            21.6530113716            134.392622338            -105.442767475           79.6754509703            3.2141982543             30.5220763274            164.49388858             -65.3816205985           -0.0949946182418         -1.32136027731           0.769288226065           0.585680240107           -0.0232657598805         -0.705483243832          129.679934087            -5.24958430729           1.20634185833            -62.6450147219           62.7496310944            -109.027118835           21.5874867348            1.07485246056            -1.36582924205           -1.19070765178           1.11147900006            -0.977990398899          97.993998033             -1.43608674485           -1.44683098686           -0.671813864686          0.347154195034           0.147685149576           0.652813659127           
rwgt715                  6.27027360317            -1.13753955029           -2.94715833535           4.18103698557            0.339531376172           -14.0939426578           -2.08059734602           25.0119685683            -3.25727401737           -157.542221657           152.409527128            111.783252468            5.44123780166            -129.598018365           -129.598018365           -50.2316470974           -106.84842681            58.1157148958            -74.3627445227           -32.5002216184           -32.5002216184           31.8680282333            -30.4200298288           7.87832146951            162.612145305            67.1837753543            39.4559591619            104.897313608            140.368981538            -9.94152865902           0.883205050808           1.47579559793            0.413770707526           0.707251632143           0.867311959853           0.36133205847            -160.741739988           2.30886064373            -0.850334257774          -26.3701779757           -27.2168234045           173.583846458            33.905225211             1.38588287456            1.22195754265            -1.5981138473            -1.13034410499           -0.00415472920322        20.8304878613            -0.296052938146          -1.57633286054           0.253374338654           0.136742644655           0.78079398009            -2.13966865727           
rwgt716                  -2.51634325437           0.496744914307           -1.98820699402           0.897045418714           -0.14196946258           -8.33781524195           -0.265526725529          -16.937342405            -2.91482177348           -102.824778653           -21.2075415504           -151.859143739           -157.702500045           72.2001672114            72.2001672114            86.3285353904            -132.851115406           125.032194992            72.1657131236            -51.9809954273           -51.9809954273           -156.992358757           153.055132457            162.71561195             109.738660148            -63.135023046            -133.992978826           -141.384033309           109.073372638            -23.8491523292           -0.165315575163          0.756243185712           -0.632073398602          -0.336072075424          0.329769783672           0.265381363081           -154.81231516            -3.47816813477           0.655556058589           97.0360345395            28.6992835927            150.351892481            9.59527395354            0.190251075796           -0.587801484344          1.43959293999            -0.268476893353          1.01660752442            -47.9414495832           0.934013937191           -1.07442276547           0.737629519022           -0.165462116942          0.412913390865           0.614399859709           
rwgt717                  -3.3354245131            -3.35746481549           -2.60605623992           -0.86984049798           0.0584657744786          12.9298417202            2.22295815437            -40.8991067578           0.538549630178           -90.3994775301           -141.630510831           69.5367055343            -88.0534738871           97.3617306372            97.3617306372            27.2711450491            67.3872299735            69.7111821597            164.623008079            149.578073089            149.578073089            -84.8576098437           140.668735022            138.446541155            13.7375860766            -48.4060190966           -3.03006245691           -167.494397186           57.5595320912            -118.317298068           -0.773627068154          -1.69623161355           -0.738768856361          -0.418107164803          -0.246158251266          0.771954668057           -108.931909197           -4.62733129792           0.395489652361           17.2971433426            -35.4869704369           -34.8654772069           -25.983407785            -2.27359722876           -1.05314733371           1.52532215829            -0.331006480238          0.0361458688526          29.0870255566            -0.655015314826          -1.44438072989           0.0597654276433          0.458137846783           -0.702490627201          0.754031768866           
