                    ctW                 ctp                 cpQM                ctei                ctli                cQei                ctZ                 cQlMi               cQl3i               ctG                 ctlTi               cbW                 cpQ3                cptb                cpt                 ctlSi               cQd1                cQd8                cQq11               cQq13               cQQ1                cQq81               cQq83               cQQ8                cQt1                cQt8                cQtQb1              cQtQb8              cQu1                cQu8                ctb1                ctd1                ctd8                ctq1                ctq8                ctt1                ctu1                ctu8                
rwgt518             3.738875742         59.1401525508       20.7174296303       9.17754173418       3.63900928495       -3.9308710667       -0.564908540958     -6.55247568697      -6.49487474141      2.87712296776       -2.77462059918      -2.13306171614      -14.7610496554      -6.08437679888      8.24189650162       -1.29680815065      -44.407227657       -28.8787957235      21.9010488123       44.614271497        -51.8922888619      14.8595745196       -50.413777808       56.4492427453       -56.1037095597      -32.0004013683      35.7813789879       -22.2457318889      52.2263385218       -49.343195407       -50.3581709672      31.6364479497       -25.8968857061      11.5611120173       -5.85989073858      -21.5861304311      -58.3283469848      48.3370304134       
rwgt519             5.44137700268       23.2568776378       27.7541385854       -2.66957270314      2.55504554084       -3.9336134629       2.96184989029       0.309840890927      6.76206702054       2.84074093206       1.69530730581       -6.05575398042      -0.221711357812     -15.0896205564      -11.897391281       -2.16426496585      -7.70620630661      -19.3847779301      49.5713432718       35.9323803773       56.2022515888       9.54758377965       -24.6049241549      12.0828490544       50.8876715049       24.3077597065       45.2928269198       -19.1440786086      -4.51681316546      29.1374778822       16.6185347973       -49.8055832812      -61.2291977947      -57.8608802037      25.558750685        -18.7731411159      -3.1057693452       54.4138350302       
rwgt520             5.0756249435        57.2188522196       -10.3275142065      -1.14005038976      -6.26956810394      7.73760180898       4.2482996929        2.84605641847       -6.31881633205      -0.94483980282      -2.00671001742      7.22097845519       -5.51964878035      2.57260089799       3.3709895493        -5.02172155833      -40.6244245553      -32.7009419848      14.2857098262       -23.8044565105      -44.322841027       -52.1208632813      13.1221085315       27.8734369917       -38.366736657       -7.36098800962      48.2331851439       43.272842017        54.8940915826       52.885623687        -5.5622545355       27.2510350857       55.9568944456       -0.93815556154      -21.0080193283      -41.9852076538      -10.4547798016      -18.190844858       
rwgt521             2.79826016143       18.6664732728       37.9542374881       6.99427083854       6.68371428342       -5.48804282658      1.18059874806       7.01754503995       2.72898419844       -2.92677230765      1.04861376513       -2.03741349955      0.526609612448      19.6502945996       6.83298547181       1.83489871927       -53.7895948958      -8.88111480571      55.5873918893       60.44348932         6.82747849998       18.3300103508       -52.8644239122      -13.0848819049      33.7027907723       46.1122427748       -14.715925047       -22.4654083492      -19.6311574347      -4.22845396896      58.370478409        -55.2592830321      47.4174309625       17.7087251628       -0.989063043479     28.202832216        -1.99931407184      3.68562010174       
rwgt522             2.11756711327       53.2469882392       26.7788849534       10.3549035485       -1.90581208425      2.23739908393       -1.56446949269      8.29974513359       -3.3923310131       1.74753984716       1.30280865199       5.17961116041       -13.8173898751      -11.8164045586      -12.9922127399      -9.84383445882      -30.5451188579      -4.9423637812       0.349154444407      52.2788177419       -33.6756345159      -10.9180036351      -45.9287448698      16.0686949919       -27.5926744708      -34.9399068897      52.693883799        47.3744738722       -46.8577348817      -33.0277450632      56.0434202505       -49.5230232299      17.1433613233       -44.9406830799      -10.0451183431      -12.969261101       38.3650022501       -32.4955062869      
rwgt523             3.78706766138       38.5439324105       10.546292157        -4.06808397782      5.71467069143       0.631475296757      -3.27801535391      4.38899008841       -9.78614135587      -0.362903457066     0.399784266307      0.892673062629      -2.89199405804      -3.45632034156      -24.9037642062      10.970843134        -52.0338905142      49.7614219023       -46.1057065531      24.028765588        -35.1164400157      -57.028117176       -0.462973856239     3.79518068119       -59.6785245798      59.2424928441       -50.4506030634      -60.1621137429      3.02374249281       7.63581538542       -2.68272867261      -19.9639480885      35.4710691672       15.4683157412       -14.1614326672      -32.6898830576      -44.4030058382      -37.2871689611      
rwgt524             -5.53489244368      11.222635027        12.8403557092       0.228867526325      -6.03956458934      1.60207873946       -2.69082750855      -8.9407749162       -5.93920335707      0.246784551084      -0.304393997912     -0.511422424639     -10.3517782651      -17.311870303       -14.7198437575      1.99833952849       -51.5370496245      -8.54352208982      -30.9827502922      -52.1537819181      27.7597025512       18.1384359742       30.0256471398       -60.280255653       -32.5011766729      -58.6135974753      26.7170728568       -5.19123191426      3.54980065687       -20.4613061711      -37.6499292547      38.0860810673       23.3623533393       27.2423851332       5.91312134662       -7.95116251823      15.4126705909       50.9665851791       
rwgt525             2.20110517138       -8.88562487462      17.3503169736       -4.89725180507      6.26939546732       -0.327190648174     -0.898355956612     2.16736650336       -6.56023248492      2.11228088306       2.28195823357       -5.30693734526      -9.53861446227      -14.8097713555      -32.4047026292      -0.732496100754     -9.88518200104      31.4677418134       -1.92331212439      -44.3599154188      -20.658648451       -36.3522300525      36.8681136386       12.0850611028       -42.2205879374      -44.7874064687      -36.8558445295      18.0654581773       48.8820483444       18.1566293609       28.0891905034       -56.358612278       21.6006809529       -57.4612212423      -3.20643990236      1.42864179805       -30.0599706189      -17.3614800714      
rwgt526             -4.5306964294       24.9179672528       24.0653057339       3.73859862012       3.04382379066       -6.06356432644      -3.964691198        3.08306107401       0.565937012283      0.312925867238      1.57613040676       0.314926249105      -2.45870111312      -20.7874722545      0.519990124495      -8.63908282996      25.8678197636       -4.86037763661      9.25069497235       -39.0630702429      -8.80672490848      -51.5344391554      33.2118266115       -15.9470855899      -19.9648379318      49.3423906109       -4.78885903149      31.157762358        33.7136555852       47.7368798334       31.8290051422       13.7585516906       -7.67051474552      -48.3676176509      -58.241877749       13.3383912288       52.1357164481       -52.1846991861      
rwgt527             -5.239107182        7.36655210933       39.7871142629       10.4409554386       -6.72755253337      -2.69911871392      -4.25469796221      -6.64905310616      -8.33269215985      -1.60449132025      1.53754359271       -4.0515476994       -8.73893227715      -15.9058053823      0.679668928806      -2.52352344523      26.1234694058       43.0214245604       50.184843936        -30.3526290495      20.8821677797       -25.5273439275      -20.3604126092      -25.6469538774      -34.3797155744      -22.1075929053      -50.8094305124      21.7500542441       55.3956436143       45.8259342401       -46.5251097576      -41.1085358969      38.0040589886       4.03741046267       -11.9872137644      12.5139324085       23.5156902867       -48.2286644272      
rwgt528             1.57293685753       -3.12692283433      35.8958649038       9.65482442565       -2.96480667307      -3.01758317831      -1.26390201063      7.66579894693       3.99843568544       -2.7943717476       0.508579606782      0.590735443603      5.93305515032       -24.5108885524      -31.9790322052      5.61678361413       58.3419818983       36.5206055753       -28.0968430866      -2.43847791539      -50.0890433853      -1.66338151902      -57.1857866956      -13.3808068642      -34.1953600817      19.1997990835       -32.4522212402      -0.771542432973     -11.1541631022      -51.3051722068      -2.56771111372      -29.8658179408      -44.0699351625      32.9403515239       -31.6872976032      -55.810967008       -17.8484887233      -53.2801923907      
rwgt529             2.46271522201       -15.1058503332      -10.366264186       -3.84178678135      5.2668140401        -7.68601616831      -1.60059967341      2.0885949806        -1.1324540394       -1.10333994525      -0.187399080058     -0.33032914833      5.68668329361       22.0304152838       -15.5858133508      -3.06106642632      -2.37229243984      7.40434850345       -7.09848841039      8.10597436667       -58.5598629406      41.4417128569       37.6650065431       -19.9630256021      -6.7668435793       -47.1126878697      -0.336080301864     -44.1866716553      13.6036788081       -31.5642748592      -59.5220054659      3.33557738215       -47.1195387263      38.5923790513       -53.3680784074      -2.94221177036      20.2629263445       51.6701193916       
rwgt530             2.17333752125       4.53972138838       9.73755830657       10.411762304        1.56317315788       -4.99291439308      2.96649172216       10.1941735187       2.73653303889       -2.61918562226      -2.15041797798      5.70996893543       -11.3916533312      -15.9847584009      -27.1856439339      -6.96121261266      -40.9106282366      -21.931908717       -21.4589660318      -30.7562058878      28.8262057166       5.39361038405       -53.4797643279      33.7191548127       55.3396780724       34.5810337423       -54.3871220942      32.7501322243       20.7024150128       -9.70324898462      -46.0605268541      -43.7462903457      2.85591167842       32.0777633191       11.5130974791       50.6134818401       -49.9056511043      -39.3497855666      
rwgt531             -5.61521823555      -4.60020479369      0.386546809707      -1.36756391353      -1.74378761333      6.61622955647       -2.40086966404      2.88905509547       -11.918056935       -2.56236554027      0.0912324726356     -3.85723088575      5.14500557791       -17.5442677502      17.3630970463       4.09352357838       -18.3908833899      -13.1442308389      -10.8774370041      60.0029267114       -46.942757612       21.3257357093       -45.739656173       59.958403959        50.2924649508       15.368734754        29.1856192774       -56.5070701543      31.2279267372       21.2546557297       -42.5104920988      40.103776391        24.7594067978       -21.9320012933      -47.0912915287      30.6723633995       -9.04877877235      -29.7774772503      
rwgt532             -1.4816498965       48.3870630289       21.8971156734       -5.45381924325      4.87506181027       -7.25964332348      -0.678855145866     -4.86529373827      -7.576298199        -1.85978310813      -1.87853319617      -5.54574400119      -10.0745658148      10.7514743787       -33.6588404413      -8.28699439151      4.72764298911       45.5447453277       -31.8502336946      -8.63997983868      -1.91943826757      -10.3526079553      -53.8362228195      -18.522403831       6.80344817328       -43.195270852       -11.5642354862      25.7346917049       -2.11175583343      31.3209388631       -19.8772997348      -29.4053902242      4.10011576991       37.2587515297       -13.4931335941      16.2891717116       -55.6022847069      48.3136857567       
rwgt533             -2.60156206977      17.2679346168       24.7836987669       -1.1286176087       -3.141004146        -8.85375817293      1.76456974026       4.71699557123       1.15895550619       0.488685290279      0.454770115133      4.18611272387       -9.37273330975      -10.5292788533      -20.4880583094      -2.25796902027      18.1159494615       18.6350158376       -11.4626977556      -35.0405828985      -15.395458539       -50.5847328232      -2.42430687302      49.9600773569       -42.820474763       25.5769990307       58.1941481207       31.001773202        -16.9220166561      52.5866023126       -37.7526059251      49.5456036455       18.9368120687       -8.65214983975      15.1882616406       -57.5630052572      -2.83436290069      11.0215676537       
rwgt534             1.46192739475       40.9706207643       -9.84139545257      -3.70679186354      -6.78007221695      7.23770442508       -4.98925133577      0.741440978529      -11.940461622       1.87175197418       1.20801036106       2.18693202528       -13.9115609715      -23.5220000149      -7.47405498944      0.102092733219      -25.3114616534      48.2774902844       -56.205966341       -49.5294297538      58.8347532944       -53.1429652441      -3.97048918524      -17.5890854447      -7.82765023663      -5.71194991129      -36.422099369       14.2669082533       -7.03742406273      6.4601162604        55.5247037834       -37.5442538435      -9.414081959        36.6034829124       -0.190294115734     20.0974947914       -10.3511589468      -51.6797754778      
rwgt535             3.65511792234       -7.91369037222      35.1570541733       -6.97124527         -8.72741649608      -3.4168030022       2.54879639665       9.31374286653       3.71098397537       -1.97030867983      0.424500486884      -2.17821849617      -14.059015743       -4.0439073943       16.9207466643       -1.06104433564      -29.8066795864      -51.5901978396      58.4221534153       11.9801318878       46.6630004144       -39.700694782       -52.2528560136      58.6257596236       38.4879569338       -18.5950787022      -8.62886894127      -17.0132778427      -40.3082958869      41.1182891455       -26.0030772781      -1.26926787603      -40.5684789428      53.2007684699       7.05482340136       -40.0060618708      -6.2379398883       16.9703756437       
rwgt536             4.02162322402       57.8598339056       6.71710464967       4.36412659282       -3.53133305364      -2.63511447772      2.80593248635       2.33782676401       9.73195827006       1.10321387735       -0.995693711271     1.16101236105       -11.3470163353      26.5152565702       -18.7076827651      -0.39626119724      -1.4193317786       -26.655914886       -34.9495185209      6.30481620737       -45.4110953551      27.6121498748       33.1774571648       53.9568539655       -13.5131813387      15.4986459403       31.1730029118       -55.6694712196      33.0977289105       -47.3882330412      -38.6099349933      -37.1905814195      -57.0183327403      -20.3585644892      -33.1485901297      10.9411150236       20.7980845964       -50.3426464919      
rwgt537             -5.80665586363      12.4119726923       -4.04771086118      -6.60904295611      -1.75611096103      -5.4557185181       1.95324914661       10.1354930047       -8.80800182465      2.76927243818       -2.89548101117      5.14820715951       4.66133995147       23.1868528644       6.89122432692       -6.05479036954      14.6327654687       -55.6069586346      -34.5048871571      15.981501952        -24.0998298061      -2.07925197524      -50.4190245413      57.7177331206       -41.6940861553      20.7472734004       -57.5260388381      7.7044346922        -9.4232680709       -11.6425917426      -58.2043234912      43.7806212518       18.2013015487       16.0262014702       16.8648974093       35.0021246839       20.7084125085       -18.3477340732      
rwgt538             -5.34145843032      0.998081085708      23.3211236835       -3.66612289903      7.42315620979       4.01142783362       -0.31756045136      -4.28159725442      7.505588859         -1.51231769597      2.1930304324        -5.67397514069      3.13038754182       -1.60988343336      14.4474608669       8.63268843718       46.4147885921       31.4393731323       -37.195579299       15.5251334315       8.43457786681       -21.2940159372      15.5649045557       -18.8226057858      21.3475766976       -17.4511711071      -44.6359375805      31.3950619699       45.6444102377       -21.0967779214      -12.646732473       19.8969923301       -34.7744588398      58.0456212323       -49.1373815814      54.6013616896       -29.0963617752      -30.3120808603      
rwgt539             5.05727774573       14.5846203365       31.0579198177       4.98693312332       -5.71241946223      3.38332494038       -0.861987597667     5.2172971222        -4.84924498735      -2.38255190432      -1.01821028401      -6.4488709538       -4.9707108589       -24.162612879       -27.6273715582      6.07622620805       33.6012370212       18.7403987302       -18.3125707953      6.25303907891       54.3785692258       -29.9496365932      -13.0494013747      -20.7541398021      58.7160130338       28.2177148664       35.1149331903       44.037671804        30.5227719214       11.2230066946       38.9639076766       -25.4054547141      -60.1668950652      -12.7124252186      54.5604747668       -17.1079892486      28.5562692059       12.9421846648       
rwgt540             -4.3020756396       40.1743721988       20.347220038        3.34739529091       3.99478878426       -4.00031692956      5.34528195607       -3.41134477614      -1.62337050393      -1.86448074021      2.69240007793       -1.7051319856       -12.3658505235      16.3939259143       10.925130423        -7.9118243789       -35.6797366231      -17.65596101        25.4655019093       14.4223204491       -31.6807919606      43.8868769018       7.18518164552       -43.6710656658      21.8731365145       -51.0910482088      -29.0310701849      38.8034824243       -31.283820824       -50.7058161253      25.3662666972       48.1547892438       -52.0142241046      29.997887417        -39.7636959797      15.0980338305       15.2572770549       -53.2315248678      
rwgt541             2.45692492048       14.6863574064       -5.94976815616      -3.13438090297      -2.50589464347      4.06605866133       -0.541537708742     5.04064887043       -6.84981943411      -0.770803194628     -1.04775146184      5.9472046732        -11.2496703018      17.2376749958       -23.1642492101      7.12944354542       21.5329389392       -47.9636450634      53.4114943219       46.3764708533       55.5712361071       -28.655760037       12.8044106828       33.1228869823       -1.49941202668      -3.65113709886      35.1713656894       -30.5012511924      -37.4244545855      -12.1808179067      57.8294899433       11.116149726        54.1490278314       23.8431681042       26.4643439865       -40.4667202801      17.5184938681       16.8629538551       
rwgt542             3.11299560368       3.48370420005       16.253001567        9.80243875869       1.98569974017       1.97279486504       5.18055962104       0.932195109185      -8.88605654041      2.10061817475       1.46963886727       -1.3759135281       -10.558265725       -22.1428007671      2.98431873225       5.60561916788       -37.0200138637      -3.71637443794      35.9661817403       0.348828865056      -49.148820384       49.8408681786       52.3511447175       -3.24259417441      4.92202562351       -28.0459208635      -28.9104920697      -48.5576349487      42.8977482493       -54.1460261197      -52.4403636287      -54.5163711641      -15.6585742404      -22.2816943919      -20.6626258772      44.278210839        55.9895742995       26.7013699799       
rwgt543             -0.639676800076     40.7015369217       20.6345903789       -8.4197188893       -8.84878867336      -8.47446150381      -4.99798516964      3.40779181749       2.97873835837       -1.99606098978      -0.734421954962     2.73835580882       -9.90774578576      10.3843066698       -12.8970315656      -4.71338507216      37.525938013        42.3309039505       6.24308991302       47.4795179194       2.28341908214       -45.661752847       53.5251425018       -34.9761778214      -37.4733531914      -35.2749472209      -0.190824505521     -11.3171278525      60.4579994294       44.9582335719       -35.131896582       14.8561787865       -40.0168480105      -27.0408662316      -49.0162334844      54.0657467482       -2.15764644977      -19.976846821       
rwgt544             1.73059899292       0.808746379386      35.5429757617       -4.44733843371      -6.80777108851      7.20930021652       -4.17849916183      2.83666561623       -11.660204887       -0.55707213658      -1.68631564661      6.18658310872       2.77103912988       26.6784092982       -32.2111603805      -2.16526959744      17.7902800307       -48.0603541128      -59.4608419481      -33.9177763471      -28.0933756987      -25.2854723389      3.73792446734       16.6461821045       -1.90990956055      -53.5895193456      50.6565532774       21.8277426661       24.9463043985       -20.2108756319      -46.4297134869      55.8574344687       1.78599688632       -25.2092343431      -33.3248643177      30.8923314756       45.0266980211       -28.6254963182      
rwgt545             0.26168721351       4.72787973772       10.2847702905       4.51702854651       6.64177230967       4.75807085429       -0.916029440164     -8.15967063955      5.17403805328       1.18830290746       1.90379017146       4.33548074029       0.0908832062125     9.11538601998       6.92784266083       7.40381204261       47.4588972663       3.80671696761       -0.569854053503     54.8611613278       -34.8617649091      -0.681712157381     0.496762115863      50.0935072101       11.8317452204       -34.4286516261      24.7074179778       -20.7215262951      49.1986321794       -0.503011448184     31.5898380444       50.9255564305       -48.2982706223      -39.6760650904      26.0034365559       36.1576835029       -21.6354440272      -58.6138424015      
rwgt546             2.65208999815       -15.4589357942      -1.89119359298      7.92754859898       -6.60662053069      -7.96484954493      -3.18971691023      3.68542847829       -2.13136389463      -1.63801432062      1.7667784772        2.87413448641       -7.81851332306      3.08637964289       1.14386294841       -5.65348952582      -51.2496716219      -10.1066987272      -1.98803458578      -43.0355180249      25.184340773        13.3848450956       14.8300987071       58.2343468513       46.2280131095       -5.28043904163      -19.6029517915      -56.8017285505      45.393114529        3.15428371195       -4.12780386516      -31.5480234121      26.6541999706       28.2683658695       53.0441537361       3.38121175751       39.6904851277       -25.4177417878      
rwgt547             2.91185698247       23.026629919        1.37901603474       9.94209708462       -8.95515833957      6.12430396557       -0.311810246958     -4.18975871484      10.1259019626       -1.93627588242      -1.08240116116      6.85330430148       4.01053692477       -2.63076782468      4.65935744597       0.757224142672      36.1619789118       -59.4993876137      -34.0761753374      50.620619455        0.0504810643787     41.66353318         27.6167939152       -22.1963878179      1.65300922364       -21.7060715742      -52.98554495        -46.5303861816      43.101412762        -51.7956329023      -61.2285099218      -16.6593819916      38.6107514776       -21.6448679436      28.0472187394       39.7841506852       -55.9919447971      -43.3361641979      
rwgt548             0.980787747572      11.7763523583       9.46261718307       8.63996910489       3.22699623796       -2.20713515745      -5.25542884114      4.0787756504        1.18667788819       -0.715338754549     -0.0530924260503    6.40823659882       3.12624556861       -17.1190059283      18.7160614389       4.17038709836       -46.6516718471      22.8506714767       -35.5628002582      -59.2750407209      -53.1168520849      -11.6035031308      17.2077158963       24.1440909817       -26.4394933177      -9.33436777018      -24.2432537583      37.6353145139       30.8991404861       56.4344579189       -58.7219607841      54.4565168458       55.2534102381       -30.7884201741      -52.887312183       26.6842175271       19.4034945118       -34.9925785239      
rwgt549             0.300329372199      -3.97324437186      -1.80853817463      7.91103050815       -0.584392974056     5.22834959036       4.27642605627       1.08517034194       7.84494917236       -2.00127258778      1.75932744379       1.53343911349       -12.8017063483      10.0629556313       -3.10894717119      -4.51280906806      46.0039846004       36.5803743916       55.7214318195       -7.82230750646      18.6305464432       -0.271000674239     -29.6720694971      50.6564456902       37.1010851143       8.83737421478       -21.3402435985      8.55380857381       28.5342931095       38.4652920061       49.7104645939       -7.19920355476      16.7293132836       -52.3432946074      -24.0413221963      59.813341152        -19.6964603375      55.0591201581       
rwgt550             5.15512243949       -16.0345583791      23.0930327205       6.22754930965       7.19713229137       8.69808119194       0.207211703991      9.19686124695       2.12432119594       -1.03487509165      -2.12154021289      3.29536068418       -8.61682244217      26.4140404084       3.33956058669       2.53701523551       -44.9857405804      -57.2973263728      29.882661248        2.97124635334       -6.13820695521      9.2856818182        -47.088280885       -42.0469524161      -25.9304711861      17.6085811778       56.2312350798       3.78732262276       -54.1445742308      57.750156578        15.3695316312       -45.2303209416      0.832809898344      29.1783016263       12.5193513653       -60.5173093897      61.2073540225       -7.70704819767      
rwgt551             3.31144901379       41.6837428503       10.3178175258       8.61875795279       -8.58942354447      5.3261356672        -5.75454209176      -1.79881967172      -7.95834986965      -2.4944756458       2.46401680722       6.55562858335       2.839554447         0.849824777108      17.3095459423       8.41904423234       -7.58135828353      47.7058858997       22.9935130066       7.7485872286        14.7794374564       21.910625445        54.9328390488       52.367279723        5.27782469298       -39.2213529709      -14.8418416799      -47.7532500598      55.394515099        43.9327591041       -29.1844424351      -15.6357385238      -58.7829067042      -14.2810876254      -12.0324694962      -56.7704408242      38.4546871996       -2.77592010597      
rwgt552             0.858722804585      20.1165655079       0.0586281915265     -5.74190858695      2.76710123966       -4.61357163845      5.82560758508       -8.1163197294       1.0354234911        2.7840155427        0.790110002545      -3.68027490738      1.12420511582       -22.7705305127      10.3571570614       6.59492765222       23.1060404351       -49.5001470271      -13.6289794933      -59.2620502494      9.64534485801       23.4104672142       -50.7556782604      -14.6530245162      -23.4687901247      -37.3061384458      -20.0113493941      19.9282539696       -51.3415290341      12.4471894026       20.3635451736       44.1395459058       45.8452555799       24.4943705966       -48.1518004462      -28.5959402081      43.4516082183       18.0851363277       
rwgt553             2.7448245727        -14.96827636        8.80957931216       -7.6515400264       9.92477830284       -8.18770389811      1.9899033929        7.76725727066       -1.59338842838      1.26366090966       -2.78797435034      2.88640759117       -3.54809225317      10.5901447382       -34.6374735254      11.9991857492       19.7402187213       -48.3353503961      14.5752058347       9.26916394468       -52.0976704084      -1.34141104349      -32.7500355719      39.6795097124       20.6236158731       32.9446103312       41.4042072432       -50.0655394099      38.6189084942       -10.7813577528      16.8274691          48.2748006409       55.8298047737       -56.9419742882      32.8248022665       -31.7272851405      56.25281455         23.963448258        
rwgt554             0.477758158935      59.7789321244       10.1764407631       -7.78286029178      4.48331288031       -8.74468282473      -0.79223810737      4.84850161105       -1.68369153358      -1.13232204117      1.51808213052       1.2230138582        -8.61764572196      -26.4903647181      -5.34451756173      -12.091755657       -31.6378744133      51.2909672132       24.2180739759       -5.0256652172       -28.5080818266      -19.8405945078      48.5508476801       16.472802815        52.8492357294       17.2600808208       38.2206344488       25.2996145439       16.7590488907       -33.9761497297      -32.6985471101      57.6435460776       -23.4346446529      55.0180527682       -45.7996766963      57.1087008441       37.7672714678       50.5994231191       
rwgt555             5.74945776639       29.9099006408       -2.70832852661      -1.17823573809      5.0018013578        4.20375129997       -1.68724727256      9.13937502348       -9.80564057622      -2.43996527346      -1.98441236304      -6.02270255196      2.34257941809       13.7758599201       10.5620209257       9.82997324825       -51.9031916104      32.8342976594       -58.8598399323      -6.31589220415      -20.2560857797      -4.08166525603      38.6158331211       51.2593012085       -60.6992655354      35.3548771504       18.9183966693       -5.27112795945      -9.73134314708      -23.3246974563      -59.7411804337      -18.5663304265      23.0077168007       42.8268327568       -46.6619206257      -26.9339044222      5.20992600191       22.0558276081       
rwgt556             3.64062144921       54.8495008803       2.72290746775       5.13682309712       0.520678012666      -8.92045406488      -1.99364123477      4.31095780651       -10.737176503       -1.2491306185       1.01467281469       6.21186749144       -14.0847330896      12.5650702445       -32.8986026724      -6.90674640679      -56.9754575046      -56.8472975087      5.24839806739       -53.0029774802      -30.1399526741      9.99634247682       22.2959677191       26.5427245591       48.8332617632       11.9618269692       -60.8264266012      -33.4454029372      -24.5781945716      -10.7013196155      -29.3987678749      18.4786150235       43.6315768276       54.8619143265       57.9595760642       -23.6966961098      13.64695179         -39.0606507504      
rwgt557             4.36922129536       60.2492265062       -6.64220278713      6.25633474362       -6.95486762719      -4.46769748494      -2.39903810513      -5.85714736614      8.19248440389       2.18921142314       2.76953178799       6.57377803245       -3.83044026606      3.27436866372       -25.1511228694      0.299021907695      14.2966286946       18.7117749823       7.24220200366       -58.629181814       12.6162783759       -9.917142314        -60.8395945052      61.2752197341       -6.44229098857      -16.202458178       6.83035766107       11.8792347033       25.1855602599       45.6973426693       56.0042170905       50.3747250045       12.9204012017       -11.3645666855      46.9450528141       15.4444399064       56.3505134377       13.0239548901       
rwgt558             0.396005258585      -4.35119570296      -0.455825518217     10.0188756075       7.56485721832       2.23384684597       0.168430816532      4.37016753795       -10.2652787856      -0.536245651869     -0.19159233767      -6.54000208018      -10.6879810521      -26.785983712       -2.38173740477      3.04415016507       -17.8479128158      -36.1307682862      -25.6798642465      -53.7738059438      -35.9842678806      26.3789420048       45.8178963164       -50.8131270056      -9.98666201522      32.6729145178       49.7198426985       22.2026083522       -13.7715862019      56.0802029658       -43.7829957986      41.7591877298       52.5416881706       1.70838323176       23.2636737932       -11.1462890738      20.1171200839       26.7718835109       
rwgt559             0.761032079321      54.6064843397       17.5388714334       2.55636297365       10.493916159        -5.60276061774      -3.2483480852       4.4976231553        6.98418696607       0.214382441155      -1.52135574794      -1.46073091738      -9.97587282998      14.6066678892       1.86249083326       0.405410604953      19.146613177        -15.826213961       -41.1418862925      -17.9682391113      -51.4536208046      35.7773746597       -59.1568035047      61.3720643311       -36.9168117111      -22.5822394872      -9.53173169103      44.1352964861       -28.988758638       15.1122094086       -56.964199345       48.1856015886       -8.98567886038      -18.1132668722      -43.1154277776      45.0622562855       -13.6587558972      -57.5061195758      
rwgt560             2.78438120446       -2.62422786852      22.2010128445       2.48336400842       7.43178439286       -7.88288697467      3.37305247601       8.58045804072       -3.05092470526      -2.80345600478      2.85497336292       3.95631681849       -0.828200597326     8.67295513484       -23.2599538772      -12.1002747628      22.1791974197       1.86535114357       -44.0408829466      -19.4228416477      -61.0200995337      35.1211641769       39.498640778        44.2989814703       -35.5691607424      56.8686984351       -56.6386047769      3.78043669462       -30.5381234825      -21.4929170119      -57.1236867928      14.3788435796       14.733424141        -15.4319396193      -38.966530684       -36.8182068804      35.8548369768       17.9802987177       
rwgt561             -5.49370960799      0.908906096142      22.603033428        -4.98137906634      -8.78404894509      7.92668364149       -5.33074579433      9.27805545685       1.52257323635       1.02132187333       -0.511712844955     -3.36039758919      -6.88044226941      -13.9058067633      -3.25166814513      5.07280813601       -11.261046579       9.01888396799       21.6607648549       34.9516022317       35.1788741267       35.8989528606       17.1165758226       -20.3093746044      -41.5466662434      -46.8323740479      -57.7481472215      7.58813402243       -16.8672438492      31.9510819931       -54.8674509493      -58.7149082186      -32.2957314056      -41.4977433107      6.67547988019       -50.1024268803      -3.24922964678      -32.8720742424      
rwgt562             -2.73748410696      10.7037506896       16.4694211138       -5.35899112317      3.74332278078       -8.00901575484      3.91234148981       -1.0731288023       -8.79955567517      -0.195578668541     1.52388633896       4.44517762536       1.91857208948       -1.1967173971       0.843371888355      -9.49171421022      -18.5114034597      31.3632154361       17.0702904209       -38.6533573482      -48.8600628199      7.97622447443       15.7699659091       -59.0336644305      57.8662205299       -29.8226536752      0.707977025404      19.6468580166       -36.6709200677      -13.2658002822      4.45903016447       39.0952894089       55.7272769841       -21.6949943588      11.6671426709       51.472554981        -30.5346194595      46.2753398166       
rwgt563             -0.643220411325     58.0990811609       -0.68810982465      0.894184365683      1.89246220842       -6.1842125391       2.67367239324       -6.03214385454      -4.32182434245      -1.16544481413      0.133542872645      -0.564528532735     -2.52750192707      15.7291388099       16.7502667254       11.5124535965       -52.2475882347      -44.0012920318      -1.28698012761      -49.2614810054      18.7536462528       12.8879135684       31.1009329996       -21.5654032584      -52.6340553736      0.710773359511      19.7395619727       60.6089896077       -33.9393485833      1.62364925485       46.528295401        4.06677332974       26.7308179466       26.5484863489       38.3402465731       -55.3696233353      46.2889811023       24.8009991069       
rwgt564             5.66579197845       58.2512985649       -6.54162708005      -5.49769238539      7.92000746429       2.53341686715       -3.36693484326      -8.4243322726       -10.7825923565      2.68027023423       -1.13459625164      0.867142863942      -3.68711431872      24.0558929002       11.7389099236       -4.35015956799      -48.3121125452      17.718675695        12.7538103447       28.8061933474       8.19113780357       -19.6959713712      55.1549574722       3.355717791         56.9159776051       27.336087316        -37.7906110143      46.5657546266       19.0989117839       -7.09505425818      -18.7341173709      -14.0711673878      -8.70100952728      -41.6455771815      49.3522682917       -61.3049994108      17.6617436598       -30.4226114357      
