                    ctW                 ctp                 cpQM                ctei                ctli                cQei                ctZ                 cQlMi               cQl3i               ctG                 ctlTi               cbW                 cpQ3                cptb                cpt                 ctlSi               cQd1                cQd8                cQq11               cQq13               cQQ1                cQq81               cQq83               cQQ8                cQt1                cQt8                cQtQb1              cQtQb8              cQu1                cQu8                ctb1                ctd1                ctd8                ctq1                ctq8                ctt1                ctu1                ctu8                
rwgt410             5.86621184184       3.66976116784       -0.551655734313     0.897546921499      -1.72629361045      1.64249432178       -3.80088091442      3.86470584344       -7.95869892898      1.64691406773       0.141574162799      1.50975451131       -11.8770923824      -10.9987986964      -0.128369302223     -11.6780466014      7.41862811306       -6.20911008821      -30.2050994067      33.8519171731       60.4334383343       39.5239324171       45.1428564509       55.8361317302       -12.0191171937      -52.5795964738      -29.4435692036      56.9007975104       -44.7395332777      -24.2735845915      -7.17970162982      52.4289383374       -1.15206904911      1.94318748236       35.8589617331       -41.4071822455      -50.9916389862      -20.5520291393      
rwgt411             -3.51506329562      50.6704031562       23.7547748139       -6.79382409091      7.55189086045       7.64442686329       2.2512926811        5.58825113839       -3.37400051573      1.66074940945       2.39799960581       7.13455023772       -2.34020976157      -26.5258453348      -13.1048975952      10.1765813321       10.1499661694       42.8405779753       28.9760984414       51.4967344362       29.0245582471       21.9873428965       50.2912102485       -8.73575104188      11.9837503774       34.254496814        24.422543669        42.7425245356       56.0477682346       17.5355387064       -1.05940604627      -53.7887257572      -34.6608669205      -6.2312972247       3.25393408008       -45.2807644569      2.27597728054       3.57612593954       
rwgt412             1.02298765155       -6.32456137777      -6.47914778236      3.66709655424       7.94612155051       4.71856360604       -4.35228964534      -0.760849702803     -11.8500157731      -0.732930731271     2.84001606034       -4.86639921765      -2.33992136245      -24.3723277368      -14.7128510404      -5.08676880113      28.1903187954       -59.4549689983      -29.6068767293      31.8424706031       37.6266859266       -9.52423900224      1.38883753222       34.1460659001       -48.3918918267      33.2971225913       -27.6367857908      40.0893705523       -11.7552965895      -1.89208261591      48.0398869528       -27.350419634       -12.8087909342      -17.449584914       13.9809218972       -9.77927429768      27.1339187478       -56.3104635729      
rwgt413             -1.77065639328      51.8778672066       4.59427106906       8.98665754649       5.06812387833       0.0644991911561     2.00479148038       6.78181047714       -2.85456894383      -0.187831905884     -2.73264534981      -2.82422087264      -12.231017692       -19.8593764981      -3.18727016684      -6.12604286503      -54.6217188567      -46.1988838878      10.8929463602       38.8064592091       36.2141896581       -31.2745119157      -60.1674406076      48.3958154896       -15.6829581591      3.89331755686       19.7117259575       17.1947663461       37.8253734276       -41.7632902277      47.9418325368       -8.90423304761      52.6130327894       5.06036687637       -29.9791158119      -32.0848402276      27.4766155564       -34.1527857488      
rwgt414             -4.50434897381      -0.0224010361904    30.6444447024       0.871760367951      8.04264463401       2.53962407076       1.92288099951       5.30241993338       0.372290602882      -1.02409661364      0.824060781641      -5.07982394876      -2.61876169062      6.53265770074       -17.5448504449      -1.13022781234      26.6928473043       26.8731328607       -30.2701862964      -16.4950843779      12.2583161446       9.11885901857       -28.1408576574      -13.4765973153      -16.4976596083      33.7933303578       48.0504020782       -39.259601244       4.22538929416       -23.5597911715      51.224650439        -61.1189057536      29.0252116212       -40.9268375672      60.2356919922       24.9258492884       41.4143101374       -15.2824710939      
rwgt415             -5.15551353325      -9.02478939398      10.3664788738       0.38973150633       -4.26755865399      4.65735133183       -2.92738412376      -4.21537841904      -5.72178827612      2.00608675597       -1.71449893036      -5.17643227667      -2.48269210319      -18.5019051682      -9.13387961153      -10.8140070993      -39.338829418       -32.0950203465      -43.2846290722      61.1805627915       -56.5442932681      -20.1980997093      33.429278872        -38.1834598737      -60.5807518447      10.5029072937       -41.3097139442      58.6109423712       34.0406171158       11.5313617794       2.50192381582       23.7914044383       59.9299570519       34.8037595119       -12.0799494276      19.6231984366       35.2741682869       41.7900324056       
rwgt416             4.08459759845       8.49706626493       31.0569937625       -0.0781855099438    -0.921788044202     -5.03227758112      0.476711239863      9.9966165241        7.36120434547       -0.713337734474     -2.25818955007      3.20401273934       0.958699523322      -1.19440247079      13.4239453287       8.32701888455       20.4326755574       -42.0385830349      -11.4218859045      59.0060518182       11.018625016        -6.94183865663      -20.5901244735      61.2997847526       15.5675419525       -31.1684231635      -19.0771751366      15.1392707093       -52.6654607903      -56.2501753837      -39.1121312343      8.78162343311       27.18231577         0.425998546057      -4.4558288466       -57.2744002326      -50.6356912056      -57.4847983639      
rwgt417             1.42139702444       9.67488947439       11.1522640591       -0.0544319943192    -4.98586454002      -0.357213294517     -1.24743202596      3.81866894044       2.70788417801       -0.560355043183     -0.3546319853       -3.40521233952      5.95233437562       25.0984028896       8.1878391256        5.71021288177       59.7818783771       35.9144231887       28.4156265549       -31.5828758205      41.7139404158       -45.1155075088      -51.2771171788      33.0345371093       -47.8887740826      27.0481296098       -32.5577327329      28.9091517375       6.69044171068       -25.5935120777      9.71658327562       -50.5499734721      38.1352408975       29.9018710067       -50.9144952769      -4.46820135248      -11.0961011549      -59.922569399       
rwgt418             5.05393251887       9.86521189662       -2.62161219144      5.25269279802       0.638936271677      7.04126092513       -4.25167585587      -7.23673310474      -5.36432659283      2.82724001685       -2.67446346862      -3.54005294544      4.79760194107       -2.33205216797      17.4911045799       10.4660453953       49.7544432877       -51.6456041144      55.1641423958       26.5643277398       -7.34073943711      -42.9315201148      -1.04252681354      39.4881765885       6.89386753085       24.6098090302       20.0778121859       -42.5519066259      11.2898725288       22.5636776889       57.3411779834       54.8766077782       36.5718513608       -10.2535474672      -39.5230145037      32.9426237998       51.2469243283       -16.3616774728      
rwgt419             -5.47292425885      -5.0495131097       26.7435803688       8.09654985163       2.54581663155       2.5444732978        -4.18632794726      0.694194229979      -1.34673109531      1.1330036939        -2.97008207403      1.5244751411        -7.44192354483      10.6393916249       -26.6032621851      8.41190019839       -46.4874522537      -44.7539292989      -59.8892978595      -29.9417305431      42.7555751639       -27.0536372399      -15.0479249874      -13.1934404892      -58.0234605641      31.8704468751       32.8530692761       -20.4852877655      54.538761273        -50.3993704859      31.267408109        53.5780586957       -13.0877788923      -14.3757885963      4.56196136058       -14.9726497303      48.8387964202       -59.6970966108      
rwgt420             -4.80909014564      19.6184286811       0.24425275108       -3.52570915932      -7.27034771971      -6.32768559808      1.18064017516       -8.53985205534      -9.04508243817      0.0491415588221     -1.78542551889      1.28053838429       -4.78337342666      -16.8523163407      -34.1703190196      1.43277152875       53.4832171698       -5.61453972888      8.1238771239        -10.2259686775      -35.6177425026      -8.50796004683      -4.59442219284      -25.4370536239      40.7957210282       2.95708675233       31.4825368352       4.80915682454       32.1901125652       1.8253143635        -43.1873940082      56.977168767        -2.42033552299      38.4418130159       52.4501591547       -17.855495618       -25.7078100083      28.8797255729       
rwgt421             0.831467760834      -6.3014455994       -1.70135786161      7.64838827148       -0.21901745033      -8.07849558831      -1.44801300602      3.4497718967        -10.7572259455      1.14858646314       0.887922650148      0.759123802721      -2.87225716882      -23.6101234048      17.7483300335       5.52450523158       -59.1298015321      -14.4443518023      -35.5162943715      -25.18722476        -54.5984468292      -48.8174482195      -33.2520354163      -4.46425021041      7.83328605642       48.6807415837       56.4128536403       -46.3111817866      -4.37776820739      -17.191536919       12.5608226536       -54.7144408342      19.9648280155       23.6910556745       -22.8439637299      -54.8566840288      -27.7186006478      -37.8013426595      
rwgt422             4.4001723256        7.96280134846       27.9716410527       4.85156037536       4.94872028097       -4.85273691223      -2.0239598301       6.39990613287       6.55775948704       1.54057723458       0.264784135531      -1.6119371757       5.05270887029       -5.40467896262      -23.4657395158      -8.87702820931      -1.86410088841      -48.6446440675      45.4468652932       54.0086675529       -32.0018362484      -17.0968581855      28.4198189181       -49.564449496       40.7816600518       32.7290959904       -51.3850444966      -56.9771511415      -6.40974745504      59.1854442353       -14.8186555799      -40.960078544       -10.8201337431      27.729063285        -20.9195923082      3.47758953438       47.7795073868       11.0109384348       
rwgt423             0.389137844053      55.5569478943       11.1581219106       4.25888016382       -0.27121897657      1.11579616028       -3.10352097641      -8.73452674901      9.00284904853       -2.2436334866       -1.35776096353      0.64716513553       -6.33204528249      -15.9108357281      -33.7920206526      0.527066330217      -61.4120488905      -4.3117935043       -44.1153654774      -40.4061551005      60.8652863516       19.5933935804       58.9506668514       -53.9064380595      21.7424981959       -10.195434001       10.6704437139       7.83743599557       59.7165520064       16.6446753149       10.5129933436       41.2590100343       14.4640398561       -23.6713608673      -50.411352497       13.2404889864       -5.61944272255      -11.5715159178      
rwgt424             2.27749892264       11.1665548011       23.7146664512       7.58533400645       -7.8592690576       -4.59131960718      -4.37854002232      -3.93699378334      -4.20804559866      -1.65864203905      1.41156778505       2.66439076476       -2.47140030622      -8.30787913928      -28.5731645061      2.07685374597       -51.0848038119      1.79404397924       34.6126150462       -34.7747856972      55.7682347505       -12.1747467717      57.8900071211       -55.4169593175      -45.1628679415      -53.0092967571      17.6170497553       -19.2271894382      -56.2412230763      5.10899784724       4.72885384735       -57.2518734862      -25.5082929853      17.5219688215       30.439083657        5.72874676027       13.2801345607       -14.172160277       
rwgt425             1.63183960118       55.3442671869       18.1974922378       -5.9793290537       1.01360381893       -7.78105535897      4.72028979661       9.20352769189       8.65312743434       -1.18176951132      0.896643144833      7.30756697216       -12.5708023915      -17.9966100324      -30.323074166       7.97587251184       -57.5898610711      -42.4280635767      13.8460971278       -15.6468141597      21.936427651        51.1726890699       -0.399215467201     4.60282003361       6.32466201051       -30.2693662036      54.2114635313       -20.0063560802      48.8205989348       -27.6205536901      -1.99172174089      26.4713491064       43.3261819431       -51.1381116075      -23.0731887291      49.329917627        39.4918554684       -38.3071410297      
rwgt426             3.02341115792       17.3555748603       27.2257114805       -7.66292817329      -5.7216726717       -3.12641540876      2.92688780571       -2.48409148665      -6.29610306397      -1.55615547295      -2.96179273279      2.71410575622       5.72007565849       7.09072944081       14.9574662363       -4.70268943155      59.9591995356       59.8949721993       13.0766571675       4.78080053235       57.4469159728       59.0963618173       -19.1851366007      17.4093008939       59.940967004        29.9292685797       20.7794074171       -31.9993366615      1.85060296709       60.7140397859       -9.43185390824      61.1133730734       -6.40273127657      0.309859853912      -45.7548673579      38.5531808167       24.1927272457       8.58329921428       
rwgt427             5.73402388955       23.0810829266       37.3619191332       -3.5491611031       -5.30572303642      2.07723901613       0.765090155167      -7.97482413786      0.89882723846       -1.18071137012      -1.0757999459       7.17962483203       5.89213087704       -23.5110620716      -23.0366432945      -5.48676836383      1.32361318299       -26.7000999962      50.1428234583       -25.735593188       -59.6423886089      27.6101231697       59.1895827334       -48.688409567       21.9668072351       26.0998670217       16.4601622757       -45.4565147108      49.6273497519       60.669154393        -13.2210700777      9.1660683292        45.1121855529       60.1756101971       6.97087497197       -12.5798674458      -50.908361837       -7.57763429048      
rwgt428             -2.72924407912      4.18338937013       40.3311900769       8.94270599547       -7.69347995646      -2.03602255695      -3.14581571316      -8.53972157982      5.88757146051       0.893142240731      -1.37246989852      -1.27090302133      -8.05719766699      -7.81087335925      -21.3306617068      -9.08641172781      -39.1734206188      -2.35027709127      38.5525390125       -25.8214595341      -23.0767515892      32.8244000107       -36.6268890987      -55.2852507805      -14.8652633732      16.2106729774       13.6016466204       45.8053170564       38.4412033531       -3.55816377031      28.1217132487       -22.7844036416      -59.2037502212      48.8796493694       26.396914654        -28.0005934203      37.3685103561       49.1834837312       
rwgt429             0.769284542852      -3.67820308286      38.2710807254       4.40402010236       -0.425479230135     -0.524936031801     -3.69008420985      0.654536187976      -5.93870916521      -2.37445248056      -2.87696366478      7.13719270139       1.08205041968       -7.06449842893      -10.6397640111      -6.17456858897      -3.24435510158      12.745776857        -23.6907860226      49.6863521874       26.7178011808       -38.3335987552      -26.4440846742      31.8577774727       13.7785733652       9.27314574877       54.9462890973       -46.7403935226      14.6901080773       1.82326321639       -30.5465732289      14.1384079823       -33.2963462643      -26.0864798858      9.81906093605       -9.5853341664       47.7069449025       -24.6584916085      
rwgt430             2.10613089604       59.9664030287       41.0880690405       -1.3295069246       0.907225899524      5.71067879368       -5.92148262094      8.08365632497       -6.30124101776      1.82629250931       -1.32114397476      -6.82015357773      -9.33864746398      -15.3135650667      -14.6705655312      -11.9211144203      31.5091802581       -33.9400744652      41.6964699373       -39.1973569583      43.1170415777       25.1012871797       50.1006393167       55.8723089134       -20.8700610225      49.2365888818       -9.41018747602      51.2961005994       52.8062064786       -32.3590512492      -14.0722540181      18.7806765064       -10.7658451826      -14.7060213381      -21.5817492273      0.373123880917      -6.92992941714      -27.4411443929      
rwgt431             4.12703769706       46.3877910784       8.90369682347       -6.57786851056      -6.13542800935      -4.38808000339      -5.84796767034      -8.84606741633      3.74538304304       2.85557503053       -1.73366373477      -4.48155747633      -6.62057912291      24.7925933925       7.49176535035       10.8687281285       53.375796646        34.0038566201       -30.8592531287      -40.8199020211      -32.4890416948      49.479432638        4.48118821163       37.7197143677       -15.4034216832      -22.340642355       -49.4914176084      -20.6280634573      -34.4825746842      -59.3732558544      21.8791256066       44.6605420428       24.8522905451       -0.206348722777     41.0116674265       50.5033409482       -6.10276489158      19.3392896082       
rwgt432             -3.08931434398      -6.52651416104      20.2777217401       -1.59508949199      -2.05781266319      -1.15482049272      -3.68203634284      -8.3408081409       -7.03543352687      -2.13290443447      -0.673182097707     -5.56665172043      -5.78094481847      22.6056691992       16.3192396327       -3.84116896436      27.7046210418       18.2923225449       -38.182287019       1.68455648093       31.6912807807       -59.785958402       -18.6546193236      -32.8964084071      -30.8996672418      -7.35068010592      -45.1446033011      52.7668399844       -22.133682045       14.0106421201       2.37870428718       -60.2552694709      -3.34923665036      -60.0460329053      38.9432565027       -52.3855771984      19.3223710717       32.9454453233       
rwgt433             4.23010495348       13.365228104        1.88911456235       6.83466026691       -0.0753606216816    -7.4035935367       -1.44645355669      -8.79258911486      1.38090046959       2.61761943533       2.61645760985       3.16069738078       -8.20783485076      -13.082651006       -9.05054916679      -1.80963918727      -23.3652681283      -52.5748010691      48.6792225138       55.6867908081       12.0591243443       0.817875504959      -48.6065100016      -25.2079584776      -58.961281652       60.7188370858       -25.0886106341      -28.0658866032      11.2735042437       43.6158898425       49.9365383393       58.187385977        12.369889068        30.0859805994       4.88827562219       58.7679467306       56.1263921969       -29.788834695       
rwgt434             -4.02338103645      14.5018902028       39.3390876863       -3.93049096725      1.88972425905       7.31364932624       3.59540172237       -8.28678392086      -8.22512186596      -2.32086982295      2.62166378844       3.65355626823       -7.43228249019      0.053240539365      -5.37037428249      -8.38395871709      53.9459711387       -12.9005135148      -30.8213675731      -9.64060020656      -35.8740554542      -41.771243616       -4.49048900137      30.1073683017       39.0842765717       -52.6375556757      -5.13737706948      36.5532061825       13.405016264        42.8503186833       -19.8338065968      3.82822508393       31.4626389388       -14.9142856915      19.5619911112       38.2542295971       -6.38416616804      -25.2165492321      
rwgt435             -2.98432431313      17.0674320171       41.6989068974       -3.08101087683      -4.30355937019      -0.854840907352     -5.82769959335      -6.19616656692      1.33200451365       -2.40325824379      1.5263139287        -3.77404574064      4.48737739254       -20.1415925625      -13.6402098958      -2.97654825489      1.97507690958       -13.1171249071      -10.1007523828      51.4531875163       39.1451641554       -2.48690789649      24.6528107842       17.0260030299       -14.2257866331      5.26501683845       45.4403116369       -45.8992125691      -60.5551059199      -51.2612874517      -40.305430492       59.0766943023       -28.179473624       -3.43323874214      38.7964281939       -46.9960474844      -48.263014998       -54.8552612272      
rwgt436             -5.87135547133      -12.2306499956      20.3718175542       10.3520295131       -5.03674233621      5.11780113139       -0.545482969353     4.36442734691       -6.33845399724      -0.777938776194     0.827999145337      -5.95666060367      -7.11741449549      -10.7533931159      19.1758068715       -1.87687137472      33.9901123436       -39.370191922       7.3432296311        -3.49187905925      29.5584579326       5.61623567803       -40.3940645684      28.025436802        -50.9772968249      -38.951611806       38.0463191526       19.5720520269       2.39540167756       -61.1540492196      -10.3451783205      27.4841033918       -51.6979852215      -59.9098658063      29.8498791115       -30.7922346862      -0.825634446896     25.9745887357       
rwgt437             5.80619617543       39.6851585201       16.5579662501       9.88682496135       -6.08705057869      6.90547382395       -0.415746727061     -3.66536418641      3.69097172747       -1.82995724488      -0.348327342083     3.11432155843       -7.19115970822      -17.794243537       -5.75312947959      -0.916041648492     36.0520920204       -25.6969066952      24.3326086116       -24.3109068874      34.3188225301       13.8396707795       -3.76708411028      14.9217838032       -45.1556592681      -2.36928576171      38.2819987625       27.0697607533       -45.9805813628      24.4267895141       -52.1294084287      43.891435544        0.353221406795      -1.42215437079      -42.08430368        27.7926155959       -32.0701011928      34.4190351118       
rwgt438             -1.95452532381      43.4515936204       36.9182121975       7.44292660765       3.97977943887       -1.76876709101      0.204988447119      -0.704272305314     -7.6608442604       -0.745540856562     -2.91081398193      4.0601690852        -10.5390226861      22.825484536        13.4699556391       2.21148304513       30.8055326376       -51.4088983835      -45.3742803478      17.7549142021       33.4194264757       -31.6892898832      -21.6572692069      45.7253076382       -44.2452942536      -39.0975900215      39.378996517        -0.776341805975     40.1413428436       -26.2865741122      -26.6151846711      -16.1384436084      -55.5587429805      8.85512410371       44.7463341608       -31.8801014977      34.1259906718       16.1704000735       
rwgt439             -3.31806033379      -10.742553511       26.1632463231       4.07083297923       4.40292044115       -0.0203956978426    -5.87070862269      2.08771365926       8.97988693669       -0.474761051978     1.37280645102       1.3248794193        -0.0266446598183    3.76589284457       -18.3348514777      0.739150837688      57.8408967645       38.8123973322       -24.933772711       31.5396008573       23.3906415746       55.8030244306       -28.0442387635      -50.9170051608      -60.6023566439      -52.0714330727      -12.7201809507      51.2280620877       54.5820635223       -59.6311469605      7.26241015416       3.50252887903       -21.877105517       36.8716750389       1.56283674331       26.543039814        61.488356123        17.4938596943       
rwgt440             0.171873481899      48.7901502769       33.1898392776       -2.69682748102      -2.06414995619      6.69869945475       5.10064066588       -0.964782519357     -9.38050330453      2.98276645936       -1.11760279837      -0.0532165768564    3.34005867084       5.34671373958       11.7614974444       11.4159189836       54.0581986064       53.419198777        13.9115491302       -58.2666058864      38.9959207286       -41.0493441905      60.5774065591       -52.9200619416      -25.0018715196      -3.60581217117      36.3587493115       -55.8037498191      -19.8078130156      16.6338373153       27.1460153297       -43.3888496186      16.6089005579       -2.73996585726      48.8271580053       26.1930287628       -56.6764650455      -30.9996293963      
rwgt441             5.67784465254       1.94351759708       -4.94264912907      5.26460104557       -0.380604785284     1.00389281606       3.8577982174        7.92200077602       -5.5125198461       -0.412412402286     -1.07364272469      7.13667486299       4.41209972188       7.16755661947       1.75558261358       2.49339426939       -30.8650834798      49.6281703208       44.2270653798       51.5942580581       -6.62841845985      60.4621834719       6.23335893798       -21.6935299259      -54.6262637998      -59.98762464        -2.13218286987      -55.6785363129      -12.8559329845      16.0591171385       45.7964292902       43.5429337402       5.73952415812       51.0538620238       47.2822961987       -14.8061832588      -9.45637288586      22.1680689505       
rwgt442             0.961358248129      22.2204959505       30.7670390157       3.78083460889       -8.9655211798       4.06732866915       -4.70841066888      -4.82712439632      -2.21859132976      2.56383245519       0.727874642003      4.69718874865       -3.82920070636      -5.94775186006      14.6251555105       2.15231241017       -30.4832514452      50.6270458822       33.9316614797       -11.3212052171      35.9003543631       0.243332508664      -3.39182137839      57.2297960982       20.638787868        61.2709714259       -31.013890306       -28.745768965       -13.0665384493      59.5354499125       -45.5289235821      -3.69570760543      10.3079848484       -8.95120915832      4.19828278647       5.64766738557       3.85829312211       15.2726209339       
rwgt443             -0.230239920235     4.86230543403       -5.99101406035      8.01554670423       -2.43304068912      -6.72355179779      -1.56197006007      7.22376066937       -5.4274630862       0.223383600554      -1.95735881386      3.90092637151       -10.5654227167      -2.03651612572      -23.6281047102      -4.38035747793      -35.3504993786      31.2558327831       -45.804144598       30.8734887028       60.6699773043       30.9899136793       -59.3964756083      -4.31248708606      -9.79867346508      22.6404976149       -31.1346683135      -35.2441469557      7.75368238139       39.8422166947       20.0016127176       -12.6780810489      -47.933705665       -7.67049694507      44.5729875495       -31.4865646264      -17.054885981       15.6547594959       
rwgt444             0.963841770477      -3.73404659542      -8.67241914006      3.287336662         -6.89015935058      5.44224222925       -4.63176670619      -0.326644580171     3.90522846897       1.23033167723       -1.26310212116      -0.319154435721     -12.151841872       -4.89784254145      -8.88682176337      -4.168964113        10.168845632        20.3355213232       -55.5401781582      44.9727902361       -37.5123196042      36.3552113163       37.9591372006       -48.3993410441      46.8845816041       -11.0270920539      31.4968527664       -58.0783835991      -13.3452798925      3.16862286309       -24.6094249727      -18.2663309764      -25.4886028771      47.0001814408       0.159153129409      -42.0915199683      0.517927563501      -34.1624972961      
rwgt445             -5.44131552267      0.308653552244      -5.92120060232      9.4469152165        9.76816785874       -3.78342778809      2.26260390624       8.76537058902       2.90662737554       0.117236706733      -0.805766347937     -3.70561710652      2.40480206209       -1.60119102081      -0.0985374842856    7.34010586819       5.87369130269       -47.7339905631      11.1062170282       42.2997845145       -54.2266567224      20.5733593382       21.615033039        46.9085498923       36.5183830249       27.5829455268       -17.1563035585      23.835565477        -53.9763025779      30.960066889        -56.9772528676      -4.55508721204      -58.9909712254      25.1072983001       -33.6043591763      17.6148518046       6.76476599379       -37.1005735708      
rwgt446             -5.56617612544      20.8026599529       11.1829888773       -6.76274127009      2.70193105911       5.96472681716       -5.17097788844      -1.28319337323      -6.04128609012      1.70244675708       2.13490044593       -5.91428001203      -6.99835537179      20.8030457808       2.59006671085       -7.26606040683      5.87547936667       4.81964669544       48.8163662389       36.2028312563       40.2271011051       33.1181594956       -32.9539165897      56.3940602626       6.89448981551       -0.0700220053656    -46.0798134328      20.5561672615       -1.19523929104      31.6643734426       -55.6337723602      45.9519699584       -14.9834527391      -52.0910498872      -35.199857654       -38.9272016809      -60.9123374791      -4.5692832851       
rwgt447             0.582433829348      21.1535904994       -5.22360505963      1.3885511547        -7.10422603312      6.84389984758       -5.73203240717      2.33422210197       -1.36602594359      -2.88934951238      1.23965696958       -2.01277514589      -8.95287025092      -26.0769043918      -35.5710994933      -7.34770212647      61.2530307508       -51.3966564681      55.3822261641       14.7169217333       -51.5567202174      -29.3460246163      19.0356992493       55.8763916382       -10.791170482       48.0351791351       60.7885910881       -45.5606772386      -57.7513631245      21.7554510097       -24.609243755       -12.0532812864      -36.4004703078      -54.1530828963      8.05503057201       -10.7952979489      -39.5904807266      13.7987216907       
rwgt448             2.75626733156       55.2508529053       13.0347671884       -6.05704412636      5.46292597187       -0.978797871432     -0.570898739491     1.5727752682        -2.30255126532      2.96067355553       2.82864993436       6.00911547819       -8.61394187574      -24.9196158784      -34.9619605484      -8.19969770408      -49.8137686493      54.4716831606       -51.4032834247      -60.7084088527      40.9979862121       -40.7667602972      -15.6122976583      49.4153569693       14.4595969065       -2.01179646807      -35.4528090005      -21.5515520253      24.3520033016       24.2721721381       56.2580076866       -3.39374528383      36.9922704825       -12.2673846155      -41.7088203754      17.6184079159       55.6506651274       42.8800340766       
rwgt449             1.01753936302       50.5168629497       3.79012301414       6.89085970263       8.52601261405       5.99688167293       2.49629583331       -8.40760614498      -8.87944170424      2.06303234892       0.833651598058      5.49946475732       0.0302589928911     2.23781096598       4.43772910534       7.57821268228       42.296567342        -29.9751593248      22.2556733708       -59.0579657066      29.653095982        -3.19027106481      -18.2308803617      24.9178276213       46.6856700829       -1.51374300122      56.4552873329       2.44503100848       -51.0185197028      -9.84581212156      52.6897833528       -48.920544667       23.6669000252       -20.1721539662      -14.5900767684      -2.04452342507      48.1304319641       -27.8405366035      
rwgt450             5.36942889117       22.2418134083       10.3792232594       -3.09214496216      -2.27372152065      8.15320025724       0.650399280134      7.10494048365       5.11872520876       -1.5663662023       -0.588760755102     6.4101706468        4.26429396078       15.8586417947       -26.2373373731      -2.79682485117      23.9339159294       56.6671779886       -17.8568021664      33.720150368        23.1456226944       28.9214990131       -47.4731434187      -42.0436436314      24.5149893035       -29.8974083081      6.43095057254       39.544259156        23.6664071496       47.7268125747       -31.236599699       32.03802259         -9.23784382758      51.4965972412       -42.531046002       40.2253496326       -8.29585221132      14.315217458        
rwgt451             4.72568554064       58.8421074323       -5.78733964126      5.08921002968       2.75423896491       -2.38991536198      5.59498944314       10.1663446292       -11.0976886903      -2.99115301537      -2.50640305972      2.19450744512       -7.96559565432      16.0315795762       -10.8338705277      -9.24996785829      45.8542590253       -36.8763853352      28.959083651        35.6749857949       60.0878674866       59.0441168342       -38.8729094154      -27.8204441598      5.54473430967       2.54105820532       -19.0308941473      58.9661907025       -40.7190724471      -16.1265606192      -39.1352771157      37.9237787104       9.23497372208       51.4764375304       -15.0143944276      -56.9763203813      -12.7222383207      17.2045503048       
rwgt452             1.27020970267       38.5651109527       22.8378932347       -4.62014479363      -4.92080688692      3.11069323385       -1.5008647873       -7.99723168041      -11.7046474563      0.294623472186      2.531514521         -7.37935239003      -14.4924770968      2.81359708771       -24.9646847993      11.699926878        8.32741801923       8.6946023112        -48.723306462       -8.07281273956      0.804428874068      9.32977611482       52.9828502236       -2.11564030266      15.1779367788       33.277567024        -41.8159862893      -23.6405941249      -38.1537757251      34.4188509088       13.5774471531       -30.4536436053      -28.90176471        -24.3619214844      55.0632416554       54.959359564        -40.6519528366      -13.3007353019      
rwgt453             1.82527576079       -7.87074709398      25.7694083031       -0.426657141017     4.72774620425       -5.31832248565      2.1949244342        5.62423522461       7.57237789431       2.58052571356       -2.66511117448      5.05326378232       -0.604577915126     0.844448148592      -0.052305227315     -11.6191443884      -33.2289911628      -51.9759474852      -0.101221381966     2.89318208953       60.1609181906       42.7648009747       6.72535708927       -0.218898898565     -11.0378151917      36.3166229724       -35.8746376715      9.97102683337       -52.956121183       -44.9023778136      -49.3444937679      -48.9171971066      17.5264756705       -41.3452054515      -9.91185796184      -28.5655900103      -7.94456167757      -47.7640409135      
rwgt454             -1.60838550759      -11.4758589702      4.82841314724       -6.89766557867      -8.99323972908      7.68468130066       -1.92095711916      -6.70617169075      -0.0481367090527    1.42793765841       -0.283414856152     7.20070707711       5.93413498969       -17.9519740396      -6.7099969229       10.2726170711       3.1480707573        -44.6950497083      -8.77925758425      -50.6066173879      -6.24409996452      -42.6843067896      -47.8613453055      40.329994503        -40.1351256592      -49.643369604       -8.36283669407      -4.41528890877      -21.4448356451      -41.1957550586      -18.4910910084      24.1883981724       38.4624503241       55.7571364004       -56.9744619015      -35.5473674355      -60.0591385072      -40.8395411268      
rwgt455             -2.25871343274      9.89331798759       -0.474189528176     -4.8525187676       -7.97933369459      0.816516402622      5.81796467766       -0.332882084406     -3.75800488466      1.01786711557       0.905082018482      7.38436616091       -5.5015410773       15.8828154899       -13.065810373       -0.455298927668     8.84477329597       -23.5024796679      -46.363653349       33.4414113747       -40.1554043595      55.017778819        48.7652528542       51.2151132143       -5.13443576271      -55.2939102858      -24.2348860702      8.94249296366       -1.17748403175      53.4796835502       29.2105824424       33.215492119        -14.1317787724      7.5504194103        -56.8973560305      5.4978528242        -39.2422049048      -55.1384765785      
rwgt456             1.92301625369       37.2343033356       13.0744511628       -2.41520542043      5.11278281312       2.53039412086       1.88870263315       4.74827971768       -1.5686944642       -1.79367244269      1.47402327973       -6.82197798957      0.261177470122      2.83446802013       4.02799087385       -12.6866236639      14.2427187487       56.1973224983       -58.8211538339      40.6683965781       -8.88979165995      -36.3349977111      48.9246660066       59.7320483491       52.1331995994       -34.7296734574      -22.0141521212      29.0109617946       -48.1592159722      -2.58623821421      55.1728230135       -49.4001984228      -10.1072419246      -28.3738808694      -5.92376997354      -49.3023239987      18.4298339728       -37.7200937926      
