                         ctp                      cpQM                     ctW                      ctZ                      ctG                      cbW                      cpQ3                     cptb                     cpt                      cQl3i                    cQlMi                    cQei                     ctli                     ctei                     ctlSi                    ctlTi                    cQq13                    cQq83                    cQq11                    ctq1                     cQq81                    ctq8                     ctu1                     ctb8                     cQb8                     ctd8                     cQd1                     cQd8                     ctd1                     cQu1                     ctu8                     cQu8                     
rwgt362                  -2.1220893999            -138.473114475           -0.14543417991           -13.4416794928           -1.05656591296           -0.213880869717          0.199264375153           0.169719949917           77.747827686             52.5831939439            -174.582837841           155.705025023            159.305004672            -16.6468928811           -71.422538712            -117.697992835           -0.0253126723905         0.297711799855           159.588624462            160.315325935            -37.3476657633           -4.6827696603            12.7963530148            135.887136518            64.2775657302            -78.3877900216           0.898010828804           -8.70213509659           38.1774497912            -110.554552698           -117.851859662           148.261312368            
rwgt363                  -2.80904980788           145.946924954            0.0609989731092          -122.200688929           3.2444689756             -0.121815339739          -0.804324900345          -1.42729855426           -153.882929046           -116.856867139           133.577212181            -156.384519047           18.7077884804            -92.7989495651           23.0169428872            -9.71900974189           0.0528994444354          0.241803996926           102.887674614            -170.743921876           -119.193932454           30.5887805245            -81.0535763512           22.3285058601            72.6885394286            -42.0268601653           161.803513395            154.664486744            -159.680241005           67.8856899352            61.2764430587            114.435868213            
rwgt364                  -0.479892730276          -103.036756026           0.109691634596           111.973350458            -1.42111752786           -0.154027879336          0.225101189301           0.583524237493           -100.741288676           -94.3804105281           -6.26322009243           62.1057215207            26.4802244842            -18.5295789134           17.4838877045            45.6394169006            0.0575200647453          -0.0986050486669         142.093026927            -90.74295113             103.111363532            72.3255429681            129.480171614            178.049561847            -157.470287421           160.241084188            -1.4902919011            149.481094749            -31.2800817316           -25.6468796289           23.8947675641            -108.987004495           
rwgt365                  0.846546104914           -109.517326832           -0.0778929356011         157.549524731            2.66522333401            -0.337739905002          -0.195841087138          -1.3332205532            -100.190529981           -162.990022596           19.2119302722            2.74327618638            129.822679045            -106.184392183           83.1763315224            147.88302129             -0.0474917776501         -0.0397649366201         68.0462913257            -27.2075419976           122.703212357            165.226089077            -164.881490538           -161.328450181           97.1924641619            105.216494231            46.9278543185            -42.1398718682           147.494844912            -17.5588541932           -51.4226996541           -24.494881116            
rwgt366                  -2.36574654393           -26.2844009743           -0.0919257056737         152.715355791            -0.263889962613          0.319954713145           0.640232048044           0.512434547374           -13.2620007473           -134.516816263           -44.5442564337           -59.0520887809           89.1512414765            -53.9577443765           -14.8353964218           91.3905926524            0.0196841733118          -0.123358445066          -108.526899578           24.4180163549            -35.3288543819           -155.969862965           48.2092306886            113.347582405            -31.5960790143           134.507115359            8.49524296513            107.74885531             -134.809693871           143.928461852            -41.6711815459           11.4718553391            
rwgt367                  2.60160756807            -47.6532210177           0.072420975452           -96.9277152002           -3.66038930946           -0.240861765514          -0.844021284561          2.10762518961            56.5723539512            125.173788807            -93.8019822156           -13.5433737574           133.13022856             89.0160783117            -63.5574579569           -95.4108265535           0.00746337054718         -0.130247007596          -150.875464143           -147.496544583           -171.751707199           25.4501699798            -82.1145207174           132.54111058             -92.860071519            143.970092184            94.9335018754            -107.41383194            163.538474109            112.860030465            103.559209018            28.7046715058            
rwgt368                  2.13211165151            -74.1483874186           0.0961054209509          -52.9905650876           -1.88048765693           -0.424926791931          -0.2870885539            1.21509882188            -6.53887610472           -27.6484577575           -147.075195461           39.37866681              -171.947932201           137.76687458             57.0346400405            -30.8447702079           0.0423587247991          0.0485768412679          -92.6676898152           -76.6750972642           -56.2876092583           6.81336698229            -85.9157264619           119.052667244            -132.729909281           -0.54164021022           72.586274553             68.6690068663            136.9866282              154.908733076            177.075718258            62.4686169797            
rwgt369                  0.0608901162698          1.80074626998            -0.10883986631           70.8554322546            2.35669153702            -0.439316522399          0.522822990552           -1.65536039586           112.742392591            -28.0862803381           -80.1493335534           -34.2296836682           155.828878078            145.506852871            -107.991182128           37.9833354885            0.0888329378897          -0.0699458152511         158.852034773            120.765824388            161.775729194            -103.668809999           97.5955359037            -6.6883970914            27.1379179097            -149.829593531           -101.071856885           -50.2728995462           -110.17889407            -53.0396237248           33.9205721617            -35.0129474944           
rwgt370                  -0.351746222191          -140.328768049           -0.0715625791767         -26.311920669            -2.42567118122           0.0209044457926          0.3177793071             0.973677581565           -90.8611899641           -28.9991135587           120.794200941            8.6593995588             103.080047718            71.6999497906            -36.2682559566           -71.2701806584           -0.00770674920028        0.143612588257           -148.818862823           22.0494251999            43.6748603971            -178.883146197           6.90586537332            25.9018451681            21.0965490131            -3.07515129935           171.435262129            -170.258241807           31.3974728544            -128.324908912           149.159955239            -114.085872247           
rwgt371                  2.87475862797            -177.838154935           0.192845358734           -45.3668669181           0.137926290326           0.220356556464           0.706642897843           2.29335666121            -2.4373326176            23.9190073345            149.142251617            -111.617698085           -159.900799423           -66.5987378578           -1.85326929828           -153.508645687           -0.0142680398902         0.221097426892           -20.1097072613           -172.758621352           64.0602341176            130.067303776            129.505564586            -161.446545466           -83.1595662157           169.966628842            36.9923860816            27.4125234638            36.2254994861            176.818430123            169.335085209            -161.85327971            
rwgt372                  1.08026411515            29.7695418285            0.0762946247876          -86.3080281493           2.6644787329             -0.49747683385           -1.26793081085           0.566662738536           -65.4566723532           25.0363301937            -37.2625298473           37.1495025562            149.618997879            -142.599311333           -153.289715537           105.993999142            -0.0347134401785         0.0481957632264          -116.758146669           39.5127242953            18.3695957141            -80.3035393354           126.487104561            36.8736489394            115.313563169            -13.1311210911           -59.2047151623           -119.848060627           -176.690232609           -153.736264109           115.401987431            134.695240727            
rwgt373                  1.27184732679            50.3062853304            -0.09550936605           -24.9745670038           3.34369516561            0.473615713295           1.10244542759            -0.277270551142          167.204424678            136.592128108            -177.267902744           -126.741857881           -93.9114946509           -38.8101136758           169.118032843            -67.8170941271           0.0446531030042          -0.237776201087          47.7771831038            -95.8961869836           -45.3338627408           -71.606193793            85.0420171914            170.460781779            -69.5266048323           35.1772501525            131.523102552            -100.307230703           167.940584259            -165.281095655           139.122169877            -143.952541529           
rwgt374                  1.0668742174             176.811664656            0.0134417809783          16.0525202588            -0.381776496833          0.286507538327           -0.847600562996          -0.972590594056          119.435548743            171.869588993            7.24274226092            -110.158535202           53.3385065019            -81.9227372977           -55.516130642            102.318354901            -0.0212909063686         0.203725001571           82.1013042614            -120.309538471           145.024878369            50.9722675693            -91.6044558192           -52.0275394428           71.4862785635            -29.3380042274           -19.269327707            -160.612855795           74.6676413071            14.9578071112            -56.6593276308           43.3268847784            
rwgt375                  2.65374363231            118.830047703            -0.00419046741203        44.6534908299            -0.650925469905          -0.28989513112           -0.224257471596          -0.0491294591772         -132.149882911           177.847997908            -87.6212834929           131.279108253            -135.994936254           152.7091315              84.3761438706            -151.495418919           -0.0564611129066         -0.0665732607244         118.125380739            -7.41711933955           178.183529066            -60.1814750071           -26.2305881886           93.7796390505            143.627437219            -94.1803036714           50.9167523639            63.328563878             -63.7134752221           -141.806393054           12.3540841989            90.2339287732            
rwgt376                  -0.995025185804          -174.449405715           -0.0634808781471         25.4667542311            0.447365611189           0.116322905943           0.212024336667           2.42319290796            165.018802633            145.584004288            106.39324024             142.196581459            6.93378031824            169.729230158            -19.8815553342           113.470968213            0.0596796283285          -0.179452695316          159.445583688            -47.2069671225           71.2743747595            -28.0973035265           57.8803287007            -170.11719701            -161.770116647           -89.3836340165           -141.712265192           98.5725176641            17.9403759477            86.9365728535            64.0384025513            -19.759091064            
rwgt377                  0.594419630754           115.169654496            0.149439640466           -21.3764529978           0.210274570158           0.0207036496607          -0.539543473837          -1.14314541077           120.495681609            -92.2817655479           96.621191934             -72.2321892849           128.818390621            178.481527249            -106.365013114           159.388519308            -0.0528386874171         0.275004765522           -140.482687285           165.731826809            -82.4028726763           104.100063356            43.3176008857            8.26123319725            -161.610183223           1.71962754885            44.3746702391            -0.0125273538612         -179.089665981           27.6513242363            -123.435811509           -110.786054948           
rwgt378                  -2.46957705607           -50.5267308708           -0.213199131064          12.7763162737            3.08140457965            0.0861267795057          0.454750848761           0.160533280071           -27.7087072593           -97.5579417317           87.0485825434            -141.731993567           -158.056560363           151.196885758            -129.329187704           124.372601085            0.0846661244272          0.362445954508           -129.535789696           93.5742194703            122.725394107            -163.574059392           50.6002985959            36.1560650946            -166.730144477           -0.70286278716           -164.903106827           24.3745606461            10.464774043             122.882184475            -179.965450677           -126.405523488           
rwgt379                  0.754039553821           25.3197691304            0.0299993179923          -27.148363212            3.53854183924            0.126829638044           -0.085791269521          2.32575649112            -39.635328466            -26.5521253914           153.467866905            -161.056207802           -37.5870206436           -78.0390447091           32.6263415235            88.4806814155            0.0362998296824          -0.144240504215          65.8360001827            -169.356843306           -105.316376497           97.0319852551            -38.8867275625           -169.395250643           89.0899486143            -46.8722967017           -30.8318823758           -54.0825746235           -163.282703962           -123.964453586           -60.9812084243           -79.2180037158           
rwgt380                  0.691479012105           96.2628561956            0.224270176287           84.992323869             -0.873498692526          0.0726053754082          -0.0894117030831         0.185594449981           -46.3124589237           -113.077900374           -66.742817074            179.759670855            77.6680201783            -176.705849029           -127.586192984           17.020035939             -0.040443530464          0.135603161712           -87.760898822            -88.5571584782           84.3199154879            98.0874727324            -88.7787210565           -32.057053297            -29.976316529            -165.611984849           -59.1564176104           -149.923966834           28.1016950246            -82.7742923925           168.02709769             -75.5407186386           
rwgt381                  2.69033390206            -140.846060181           0.0164655104855          134.679478516            -1.01958852079           0.444364577069           1.11023127226            -1.07525089775           -14.8492474676           99.3654514107            -94.5527892909           113.015614568            54.694147746             178.024240633            174.987673508            -20.1944047787           -0.076967418298          0.353480863098           -142.766522742           -100.169515343           144.666683494            39.4523193481            103.538191374            137.116220867            -170.931552598           -94.2124947637           59.6724740352            -173.878624563           135.350079895            156.496536513            60.7000727522            -173.742099541           
rwgt382                  -2.4801733443            -21.5699821741           -0.144519941676          -114.060174842           -1.32754266576           0.278923293428           0.488888207172           2.16733705404            -115.440026281           121.665947572            -121.958858434           124.709385157            -152.795286152           -67.2276021467           35.2782158295            -59.3727261155           -0.0182900217176         -0.0684611844134         -0.234242292538          -15.2200930275           -125.474036836           -1.74862964025           14.2558600925            72.1646255299            -27.6507804252           -160.772608121           -138.53268641            -153.401624919           -21.9660399394           -72.7063920431           144.27493821             -46.8814265716           
rwgt383                  2.94490115028            -171.473755817           0.00283423995997         -87.4494932599           2.66859044956            -0.0159421902319         0.449005554573           0.00265077537271         47.031665027             -90.953812025            -78.6954045893           -68.2018843772           83.8785168337            -127.875387614           -65.5827716703           -158.788969894           -0.0063123695447         0.0161942932962          176.547092587            -161.722970471           2.90712490464            -149.501118749           50.2769983309            29.1333376224            107.630171827            -32.1941432275           -21.6813917624           94.0525078073            51.775457863             44.2167808912            104.394652119            -57.8082147612           
rwgt384                  -2.2811839131            -97.0702723708           -0.22603354377           -134.774022206           -3.51474677128           -0.434356810512          0.527907135733           1.70202573831            -178.201921824           55.8721534279            121.017974013            -81.8496701939           -128.155171298           -105.888695937           91.3956944684            36.0586571774            -0.0774546232622         -0.203186035281          -105.434785113           -69.616705502            -177.680151603           40.8586989252            -100.23051454            -175.242288349           -2.06220207657           38.6236356428            111.471814075            66.3718642637            140.959576767            96.3149526398            -73.4429158273           -143.01847011            
rwgt385                  1.34709073247            91.568246079             -0.0145915415702         116.128930986            3.10117972094            0.0121359198054          -0.462109280502          2.39486885856            145.012093458            56.8430588346            88.6958149782            -4.79701514777           160.774291942            22.7901311872            -90.2514538878           128.143532883            -0.0261586551798         -0.0279833537648         -23.3954944928           -152.819260455           25.4177305008            -139.399039382           175.587935751            -11.7766117912           -113.734572049           -21.172420152            -0.235152149077          -68.9559008303           37.1359048201            32.540606676             -87.743637272            30.3297075586            
rwgt386                  2.71406100684            82.8246029511            0.232801386294           131.222383923            1.47536795094            -0.095421666398          -0.667335318264          1.77854958925            -51.6268833529           -139.505076662           164.439429848            -5.41897030388           -33.1865882166           74.2501690874            -90.5126295687           -31.3957353239           -0.0700800123164         -0.357728350111          124.319357943            -75.9172784474           -152.591391115           132.504680853            -153.049466152           176.091633987            -29.045511347            136.056492493            11.6791624425            41.3545222264            -92.3428336468           27.9933705332            43.2815150124            74.9896815521            
rwgt387                  -0.717295503568          119.636299834            -0.147433453856          -67.552137009            1.53855732012            -0.145964178238          -0.331134539134          1.95284257222            -80.3346489722           28.1941805468            149.004250163            116.510415856            -106.303822238           175.895431208            -76.2953252586           -90.5311865767           0.0615167794241          0.0201767127967          160.778567659            108.123529059            -64.4368789844           25.5207565695            124.562166149            165.516230666            8.60294180559            106.467298824            87.1130043133            -118.963751986           -172.072051313           -121.804053169           86.5934012505            -99.9630402124           
rwgt388                  -2.93783381989           48.0936488347            -0.139518347904          -29.2342787702           2.40558338182            -0.114361105787          -1.20434940148           1.28830265795            -97.5519738382           -11.1792616655           32.3331248139            -18.7554202846           -18.3929944155           46.7898243954            163.209349153            7.96628188812            -0.0761812793032         0.342422990182           -134.122630479           -127.618475821           -9.94770318907           99.8146044174            122.911826493            -60.9527036525           58.9556619588            120.867802255            29.882533358             102.725904885            -12.6573455283           -144.927480024           -14.5118291176           -81.017143316            
rwgt389                  -0.13499163223           124.478571119            0.0916165224285          -106.927621468           2.69196146791            0.130255381066           -0.589663391926          1.08096475248            96.7456377878            -13.5381447788           -90.8426790317           -80.5348837572           -171.099071735           4.10093746056            123.01410602             -178.79680213            -0.0589519785436         0.0421367503859          -22.7389252773           -111.735991167           -83.1662751734           -144.593672067           143.030725239            -143.489266282           19.9094159846            107.034640614            -51.1956419077           86.6218372114            169.935582034            -30.2899276093           -13.0200005652           58.3148103086            
rwgt390                  1.86728444719            -105.826158551           0.0792146728398          -26.902353895            1.45481736723            0.483578385413           -0.281793878584          -1.42305566148           -22.4279029902           -51.8951436078           -172.038052835           155.52625808             151.653309258            -49.42906441             -77.0732339861           -62.2095107467           -0.0339800027663         -0.00698649713126        130.391384353            77.0845175743            -36.5521663379           -99.8316493035           101.958241307            -46.7740290396           -100.394752512           32.8071647552            81.2593994705            -106.86073265            102.509307959            60.7987887813            -66.4396134597           102.906276124            
rwgt391                  -0.981529369718          -145.999809779           0.00888223850294         -43.5321250794           1.36913581016            -0.0141186005335         0.641509130917           1.25811503543            -94.4265874508           154.032151877            115.823560121            166.570771478            104.567014439            149.785077717            -35.035790657            -142.501422796           -0.0157031359424         0.0934346489483          66.8111278864            -92.2661961085           16.4206045866            -151.761400711           -49.6175593246           159.757615348            -103.726913249           -93.9115961858           76.953861518             159.924957768            34.9492760084            138.553271942            -136.893463202           -174.58004283            
rwgt392                  -1.24382715767           6.97384249659            -0.0128358182771         36.3139185563            3.07583950336            -0.168111027007          -0.271093879599          -1.50733251716           -6.32938977016           -60.1161393454           2.99792574085            81.8133663708            41.5413675196            -142.916461789           111.401340245            -106.55552649            0.0739134815827          -0.269717204624          65.0177605036            72.2271192185            -39.7171987183           -179.243007608           -87.0545779499           -67.593373065            -177.131563762           -61.0614346385           -97.5829017712           -33.1913531349           -70.8181060745           -106.362727262           51.5361901914            -31.2541947498           
rwgt393                  -0.791485249364          -148.579757771           0.0550263603599          8.95165411902            2.54461147462            -0.00217871018595        -0.798017476957          -0.862115112319          -78.6115333541           -146.016986686           56.4789596314            -32.1876411751           -146.072936855           168.899689614            -70.2330993282           -88.6526961732           -0.0105388207222         0.00464002396549         -57.0681868184           -94.2357193828           119.956047198            -33.187663213            25.2216137439            109.936031409            -155.412886538           165.972876931            42.0226973239            -166.974938804           -32.4602209293           -118.46737143            36.8000858942            -162.612267603           
rwgt394                  -2.44217465252           80.4240438384            -0.232051394238          -2.77761554313           -2.45818716195           -0.238438243084          -0.696634169761          1.11189336394            114.778210032            21.0969464954            -95.0240990309           -178.089615146           93.7300863552            121.078693654            125.719658269            -72.7873079092           0.068562866804           0.207323888902           122.419855707            -31.680100181            1.5418981698             69.454840282             -125.960630849           146.97129914             -130.826982663           107.379699495            -121.10495168            93.4539997238            66.3343875496            19.9799995793            -35.7298251073           140.527682172            
rwgt395                  -2.21840701089           93.098628379             0.102500748325           38.0913593257            -1.27504670869           -0.26629944389           -0.266438755213          -1.40980550973           53.1213577324            129.852090188            154.918904226            -114.319531787           155.933273654            -115.361064519           -12.2546385033           -22.0806009066           0.036681346661           -0.175201123063          -145.010698125           139.39366127             -127.081292532           160.197441916            54.6774076809            66.3999779595            174.212758577            54.6431073741            165.325557172            -100.266356669           49.9131581586            9.58223390949            129.864918674            69.0714079485            
rwgt396                  1.77046403957            47.2865154416            -0.085180909651          149.748935187            -0.874937608438          -0.439695206481          0.794423384111           -2.1935988677            83.4912257134            102.867278605            -25.7709658357           -96.2160589782           -92.8328055453           -47.1204722342           -26.9505299512           -139.714461911           0.00497928414084         0.0126547365898          -89.4739572481           170.332733307            87.752811255             -138.326100908           -68.9000655905           130.904173276            102.843245171            151.690791572            13.4791119313            29.8735850275            15.1771844268            4.29230712823            61.2321697166            -140.40917648            
rwgt397                  -1.51371449234           10.2285078938            0.134997645624           -14.8030832026           2.9229685226             0.411114172958           0.424642737689           0.965757051943           25.5174599998            -38.5170529872           86.1278534294            -131.394612487           -61.585759132            -142.328433351           -127.716182772           -61.4686754249           0.0810174658925          -0.167773382376          28.8344369825            -148.335152968           -140.452288364           -170.33153151            -34.0503577999           28.0896111634            101.974835098            -156.741236687           88.3289563657            -2.27260720166           -98.6392640514           162.110181843            140.260251311            124.993063501            
rwgt398                  -1.10900952357           30.7142558634            0.205970898144           45.1088256427            3.59217876172            0.409264380629           1.10549363798            1.00453443347            58.6205406891            45.0396132589            165.550792329            -86.4666303468           -121.55651041            84.3189955424            -81.6720073409           157.837745927            0.0671834203993          -0.119163514074          132.581258603            -82.80187572             139.8800329              155.127211649            27.9812226588            39.9085985681            -9.73651303504           64.5904595875            87.9994555738            -121.665402238           24.7667664862            67.820467124             -84.7092222338           6.5757894274             
rwgt399                  -1.8490188537            128.094708597            0.0774983268034          14.3893903489            3.09401167784            -0.00849660786863        -0.321085873227          1.39014488733            -16.5412481587           -127.000867367           -159.27666859            96.1867673521            169.037587856            -3.30866365667           -80.2027729054           -64.560441788            0.0324170073902          0.186028631792           -112.259508856           125.75454221             -62.5565140116           -32.8483750064           69.802110547             -32.5449275852           20.1543853045            21.115484814             -3.99404641581           -16.4860163251           47.2056321482            122.598779203            67.3828280822            114.518962729            
rwgt400                  -0.965844888501          82.2465339681            0.211657606256           -16.8477598109           3.32955714104            0.340524340754           0.541851721599           2.35656920496            -25.5083823172           41.7195202275            38.9606269758            127.508883154            -16.3230704749           128.34628524             163.438614563            -109.780321265           -0.0486075666209         -0.286864735344          172.045624196            106.969252126            -70.225459478            -161.013549647           -119.116332563           42.6302127453            -55.9515248895           3.4644685183             51.2006841207            -82.374742745            179.823773162            11.208867498             -151.617855713           164.195962114            
rwgt401                  -0.384046475459          -90.7872396325           0.198688676506           -179.669370071           -3.51683922473           0.231579053561           0.483652906718           1.96082907972            -141.492505072           108.617189571            -103.294808088           -136.985511397           -142.939178133           41.9242679482            29.6668819771            83.2106743545            0.0648453363288          -0.0219966864068         -178.698585363           103.346061804            -109.289383619           -23.9252641118           40.7456273755            0.911819847796           83.0234407406            44.8263893506            -25.8672264686           -154.587195016           -141.347269932           88.3499384023            147.582122359            73.3014931536            
rwgt402                  0.062244855185           54.2016382249            -0.179574521558          -20.0959535256           3.39334922798            0.523220959662           0.498590914876           -1.76088065519           -53.6000450657           -78.0936893579           -142.560009205           -118.640138568           -34.4038410511           8.07712185095            -136.2834431             3.05806348078            0.0181242116881          -0.00145311983059        -157.026581378           -80.9662477459           154.312523693            -74.9577207505           -21.6922123169           -86.5716241393           73.0822106274            -128.365541215           23.7437144627            -40.7968928035           -14.9559747801           -116.032462308           -118.37252102            166.237923445            
rwgt403                  -2.98620678845           -35.8238887666           0.117283226009           -177.100445758           -3.50802666399           -0.150863650644          -1.15776785056           -1.70402217484           -170.480337128           -170.139287473           -42.5764467518           173.633461279            -111.738180557           32.8690615284            23.7361104658            -26.3623680741           -0.0836511949592         0.268491351919           122.172128684            13.4313849508            125.641889924            112.855170319            -65.310846028            50.1750991709            17.8035470973            64.5421787973            -31.4075326356           -146.561246132           -74.1842285668           14.8016292708            -110.439208981           -57.2479165505           
rwgt404                  0.00166913464589         -74.4517343639           0.197702229185           -69.805705508            -1.04562288272           -0.269856382321          0.0490359257749          -1.43454684643           83.6089662874            159.675326274            -49.7966499505           96.8920934716            50.7040845102            130.489820956            131.220237352            14.806167481             -0.0361691610859         0.368657290459           112.832993899            93.8292810844            -62.0996277553           -5.37458202925           -7.8237279929            168.179510377            92.8079627104            -161.009163725           152.777089138            -128.440630766           -36.7923955255           56.8705994827            -168.269589774           75.528436446             
rwgt405                  -1.5257503133            44.8236760097            0.164667692967           -97.8815701235           0.540753217209           0.255554131836           0.767585214811           -1.62206984836           -153.73301182            98.2303877501            -51.8239007409           35.086544023             -15.04751906             20.4724399435            -152.440729858           151.397139912            -0.0596634320453         0.361324063073           13.7981351362            87.1612988543            -20.2959319364           155.280787729            142.783540197            -169.322381833           -2.53327420723           -54.4402693418           -105.778233606           44.4360451524            -37.9282131323           -124.928718137           -114.923977857           45.4376722232            
rwgt406                  1.47607648627            65.4696802486            -0.0715822462775         69.0643250575            3.6758157684             0.195893551995           0.64516674634            1.18894569754            173.328566432            106.607361632            164.539441639            -51.6316766399           -98.9771094614           -165.807364358           24.5961999468            112.774459184            -0.0447453828137         -0.0283988756632         -22.5880317773           -4.00724941936           127.605066839            -43.7654475467           41.2115367776            173.938148698            79.1881109803            28.2389135963            -59.6086258919           -68.6242770682           82.0983373458            -142.789956026           -48.7532191194           139.464790013            
rwgt407                  -2.60935480191           92.7733397021            0.00241353124052         -46.3254682186           -1.66512155377           0.00360846132934         0.739912216666           -1.18263436982           39.3918586349            -119.105783933           -52.1588884934           -117.41109947            125.934369846            -138.01891475            -76.047376095            -3.84806704721           -0.0373557890276         -0.159911168185          -136.614406787           -0.607499312843          -37.1351909838           155.920444838            -122.879915094           43.0364211235            103.864811976            -144.42818956            -3.81846685236           153.761084602            148.199533053            -28.6190350292           165.419392053            176.602731714            
rwgt408                  0.534693960255           66.5599833648            -0.110144258161          96.2493018667            1.57135129033            0.451789756282           0.0376110593039          2.15504745418            11.9241832386            -159.363667988           -91.7871256626           -98.3450036841           -114.776969438           -54.706610894            176.764612712            -84.3918335746           0.0364830720858          -0.0537923009911         -55.8550934254           -53.1807642475           -112.125243187           -94.7241938425           -120.188754766           153.860198708            -75.6040356433           -113.770968251           99.844617483             -56.0621487486           -109.923820846           112.321756261            117.794646315            28.8803650919            
rwgt409                  0.0654646567749          -33.0764071628           -0.0127690998558         32.1820481865            0.512049340588           -0.108120821744          1.05386198077            -0.537640805649          154.734133696            78.0154566942            -120.616809774           38.1141715915            -63.4174537025           47.7968309636            -70.115063665            100.381145929            -0.0860474133083         0.107123082251           39.4635449445            -23.4031495678           -177.478706286           -83.0330340031           97.7216887728            77.2039730504            -112.196365358           132.074696325            8.87249169535            20.8109420058            139.611580839            177.116275518            8.09349860646            -19.8293865565           
rwgt410                  -0.177275515669          -19.7702174838           0.0953777364525          -107.75170574            0.0515865570766          -0.371039267382          -0.905644565561          -1.7110122199            23.1371622329            138.887946462            -18.9819575333           116.308021934            119.536846012            -132.302716129           47.8865707769            33.3313576172            -0.0176403826403         -0.0942362760554         -42.7009543133           141.575332325            -21.3468452931           45.1792905791            -61.0042868827           108.075067119            -23.2095771953           92.498042753             -14.8377714554           165.181162358            -95.179475973            3.119184653              -26.3023983723           172.904112404            
rwgt411                  -1.99788268153           -170.575213981           -0.16228665079           -0.199896529168          2.41840150127            -0.155704318574          -0.754262211604          -2.31613150148           102.745359052            26.0350999439            109.248394447            -40.0445903471           112.825978506            -35.161879542            -18.1786957638           -9.28831826046           -0.0301043854706         -0.188798856449          5.31958485236            -75.2214146557           -95.2845647847           172.976736909            -91.4456827045           -25.8519625409           127.969043809            -140.665281896           115.042260142            -25.1580072083           -175.876271474           162.406092808            -58.3366294382           -125.427360649           
rwgt412                  -2.608162566             104.152826648            -0.0225233726148         -105.085338008           -2.36299931027           0.178493181323           -0.0176315006232         2.00615831105            -101.653036204           -124.169660766           -133.930916251           31.1271041508            24.8114510195            -139.348423027           135.785208224            -7.66595197792           0.0580598457931          0.326694384647           152.39124065             32.1851939677            107.045034263            -87.3554393593           -125.849738493           50.9640293416            126.030195109            136.822121534            -78.7313333685           107.924655207            -10.3249382621           -98.4684845589           -49.6558002695           121.709852246            
rwgt413                  1.56241188813            135.993652318            0.225492884886           3.39485410195            3.71807921358            0.0262047428831          0.76851717886            -2.02523390046           10.9416200485            -27.2712581256           12.0155045454            71.0291614497            60.8185034517            -116.785279037           102.174609362            86.2989754405            0.0496351906015          0.250464590697           -7.28240365477           -57.7243628908           22.0239980095            -6.00998835171           -23.6671576591           -133.29439838            -46.8925449054           -158.396359572           -139.11173402            95.7276403985            73.4775365206            -51.803715445            179.390810914            -175.768852686           
rwgt414                  -2.18433586572           82.1303265092            -0.0118404038249         -158.19357175            1.01432968198            0.330402959098           -0.369920052984          2.19239532744            -23.7493113079           65.7302434741            123.622192982            -142.564649229           83.0898554256            -129.020303718           142.077376713            153.899787182            0.0625748465015          -0.205593594948          -139.434648554           -176.475689598           161.776751337            -80.5060816534           -3.19276854628           86.0498071968            2.70552170606            -179.383837951           -21.0312866579           43.5106100186            5.94735569667            -124.770869278           136.589477881            35.6115616176            
rwgt415                  2.11435236422            -164.566381377           0.0868913213817          -14.8453934191           -0.103117914404          0.22318013373            0.414957132645           -0.83037323597           -107.507319206           -161.712438169           88.3098754033            39.196113707             25.6139092877            84.0148637621            8.96612809569            67.2233604938            -0.00738921200956        -0.342184682429          109.393497965            150.874981286            -65.0538903903           -98.6751479789           49.0057745932            35.0671106746            166.171772479            168.350979972            -101.986051557           33.9078016095            87.5535506787            38.3734866323            4.68279701379            75.5141947959            
rwgt416                  -0.680033526081          -158.70290988            -0.200514214901          66.4564092789            -0.911439107909          -0.302843507829          0.0807270306261          2.000772182              -45.7080833799           -118.964011569           -67.0191134851           86.8092232627            102.891512263            -80.8896628708           -7.0275277385            -30.2150249988           0.0330699384361          -0.121538080588          -13.1808543865           77.0916807875            87.4815369406            -77.0741754951           24.1679973235            143.366630863            -46.2759916766           88.5365847769            -157.282397853           -74.7458647917           166.046089012            -75.6744098369           -30.7671476994           -119.673600424           
